,Unnamed: 0,Date,Noro,Salm,TEMP,STP,WDSP,DEWP,MXSPD,SLP,PRCP,RH,SLP-STP,MSXPD-WDSP
13,13,2011-01-14,0.0,0.0,20.425,1002.4333333333334,6.275,13.566666666666668,11.15,1026.65,0.0,74.27952910937408,24.216666666666697,4.875000000000001
14,14,2011-01-15,0.0,0.0,23.8,995.2666666666668,10.95,15.4,16.7,1019.35,0.0,69.79325779711783,24.083333333333258,5.749999999999998
15,15,2011-01-16,0.0,0.0,18.125,1000.6333333333332,5.65,9.466666666666669,9.7,1025.5,0.0,68.29899135288268,24.866666666666674,4.049999999999999
16,16,2011-01-17,0.0,0.0,23.825,989.4,11.475,16.366666666666664,18.975,1017.55,0.0,72.7203424005694,28.149999999999977,7.5
17,17,2011-01-18,0.0,0.0,32.15,984.6333333333332,10.25,28.83333333333333,17.3,1008.35,0.06,87.38698937277863,23.716666666666697,7.050000000000001
18,18,2011-01-19,0.0,0.0,22.9,993.7333333333332,9.15,15.833333333333334,14.3,1018.7,0.0166666666666666,73.86882443901321,24.96666666666681,5.15
19,19,2011-01-20,0.0,0.0,18.625,996.5,7.4,9.1,17.5,1020.55,0.0,65.7498533931948,24.049999999999955,10.1
20,20,2011-01-21,0.0,0.0,6.85,994.9666666666666,9.75,-5.2,18.75,1019.95,0.0,56.78118425043734,24.983333333333466,9.0
21,21,2011-01-22,0.0,0.0,10.575,992.1333333333332,9.175,2.033333333333333,13.775,1016.45,0.0,67.68657528632325,24.316666666666837,4.6
22,22,2011-01-23,0.0,0.0,12.9,999.0666666666666,8.5,0.2666666666666666,13.5,1023.85,0.0,56.18538380814638,24.783333333333303,5.0
23,23,2011-01-24,0.0,0.0,21.075,995.1666666666666,10.375,14.9,14.5,1019.6,0.0,76.61136890664805,24.43333333333328,4.125
24,24,2011-01-25,0.0,0.0,25.0,996.0,6.6,20.933333333333334,11.85,1020.05,0.0,84.25631740005282,24.049999999999955,5.25
25,25,2011-01-26,0.0,0.0,26.800000000000004,993.9333333333334,5.75,21.83333333333333,9.7,1017.95,0.0,81.23054259670337,24.01666666666665,3.9499999999999993
26,26,2011-01-27,0.0,0.0,21.6,990.3666666666668,9.175,17.133333333333336,14.775,1014.8,0.0,82.5773911796179,24.43333333333328,5.600000000000001
27,27,2011-01-28,0.0,0.0,25.85,988.1,6.199999999999999,18.4,12.0,1012.6,0.005,72.97079607135886,24.5,5.800000000000001
28,28,2011-01-29,0.0,0.0,30.0,987.75,9.475,23.3,17.5,1011.85,0.0,75.77921399776622,24.09999999999991,8.024999999999999
29,29,2011-01-30,0.0,0.0,30.075000000000003,999.1666666666666,6.65,24.266666666666666,14.275,1022.95,0.0,78.67535733814466,23.783333333333417,7.625
30,30,2011-01-31,0.0,0.0,24.0,1004.8333333333334,12.45,13.833333333333334,17.0,1029.25,0.0,64.61483461625882,24.41666666666663,4.550000000000001
31,31,2011-02-01,0.0,0.0,21.75,998.0333333333332,16.924999999999997,15.9,28.275,1022.25,0.0066666666666666,77.7724922864518,24.216666666666697,11.35
32,32,2011-02-02,0.0,0.0,22.025,990.7,23.450000000000003,16.333333333333332,35.225,1017.75,0.4633333333333333,78.33617489844326,27.050000000000068,11.775
33,33,2011-02-03,0.0,0.0,10.55,1008.1,8.475,-2.1,15.525,1032.85,0.015,55.76064615117347,24.749999999999886,7.050000000000001
34,34,2011-02-04,0.0,0.0,14.5,999.1,12.0,1.8503717077085938e-17,17.5,1023.15,0.0,51.70779542848379,24.049999999999955,5.5
35,35,2011-02-05,0.0,0.0,19.825,984.4,7.6,8.233333333333333,13.975,1008.15,0.0,60.05493858513784,23.75,6.375
36,36,2011-02-06,0.0,0.0,28.15,987.1333333333332,5.525,23.5,11.25,1010.5,0.0133333333333333,82.42889467406572,23.366666666666788,5.725
37,37,2011-02-07,0.0,0.0,28.375,992.2666666666668,7.875,21.899999999999995,12.225,1016.5,0.0366666666666666,76.3409542478253,24.233333333333235,4.35
38,38,2011-02-08,0.0,0.0,18.2,999.1333333333332,9.825,9.466666666666669,18.275,1026.4,0.01,68.07853640840347,27.266666666666765,8.45
39,39,2011-02-09,1.0,0.0,6.925000000000001,1002.5333333333334,10.825,-5.3,14.75,1027.3,0.0,56.31413240187664,24.766666666666534,3.9250000000000007
40,40,2011-02-10,1.0,0.0,4.325,998.1,9.025,-6.866666666666667,17.25,1022.85,0.0,58.78791052478238,24.75,8.225000000000001
41,41,2011-02-11,1.0,0.0,16.575000000000003,992.3333333333334,8.6,7.266666666666666,15.75,1016.75,0.0,66.12097429985259,24.41666666666663,7.15
42,42,2011-02-12,0.0,0.0,30.666666666666668,993.3,9.033333333333331,22.9,13.966666666666669,1017.3,0.0,72.52021234494413,23.999999999999886,4.933333333333334
43,43,2011-02-13,0.0,0.0,38.36666666666667,986.2333333333332,11.3,27.666666666666668,16.0,1009.05,0.0,65.05657086472351,22.81666666666672,4.700000000000001
44,44,2011-02-14,0.0,0.0,39.725,987.5666666666666,12.55,28.53333333333333,22.325000000000003,1011.35,0.0,63.93201857852455,23.783333333333303,9.775000000000002
45,45,2011-02-15,0.0,0.0,31.375,1002.9,8.375,20.9,16.924999999999997,1026.6,0.0,64.74552706238893,23.69999999999993,8.549999999999997
46,46,2011-02-16,0.0,0.0,41.1,993.0666666666666,9.3,31.96666666666667,15.475,1016.4,0.01,69.69751765146313,23.333333333333485,6.175000000000001
47,47,2011-02-17,0.0,0.0,50.775,984.8,14.275000000000002,44.93333333333334,21.95,1007.45,0.0,80.3119524668202,22.649999999999977,7.674999999999997
48,48,2011-02-18,0.0,0.0,47.25,990.1333333333332,17.3,33.06666666666667,25.25,1015.45,0.0,57.61346185432893,25.31666666666672,7.949999999999999
49,49,2011-02-19,0.0,0.0,32.9,1004.6,9.825,18.433333333333334,17.25,1028.65,0.0,54.78336905436579,24.050000000000068,7.425000000000001
50,50,2011-02-20,0.0,0.0,32.125,995.9,8.625,27.066666666666663,14.475,1021.9,0.0,81.3430981619681,26.0,5.85
51,51,2011-02-21,0.0,0.0,32.325,984.0666666666666,13.075,30.0,16.75,1007.9,0.6433333333333333,91.00873429257396,23.83333333333337,3.6750000000000007
52,52,2011-02-22,0.0,0.0,24.825,996.1,7.575,19.5,14.2,1021.4,0.01,79.83716195798426,25.299999999999955,6.624999999999999
53,53,2011-02-23,0.0,0.0,27.35,1000.6333333333332,7.15,21.0,12.225,1024.9,0.0,76.6467307253919,24.266666666666765,5.074999999999999
54,54,2011-02-24,0.0,0.0,33.725,994.5666666666666,8.175,28.23333333333333,15.5,1018.55,0.0666666666666666,80.03272474242516,23.98333333333335,7.324999999999999
55,55,2011-02-25,0.0,0.0,32.125,993.5666666666666,12.825,24.33333333333333,20.5,1018.3,0.01,72.60437745532506,24.73333333333335,7.675000000000001
56,56,2011-02-26,0.0,0.0,28.9,994.9666666666666,4.975,24.7,10.2,1018.65,0.0133333333333333,84.0524844382164,23.683333333333508,5.225
57,57,2011-02-27,0.0,0.0,31.975,986.8333333333334,5.65,27.7,11.275,1010.65,0.0066666666666666,84.00308521421293,23.81666666666661,5.625
58,58,2011-02-28,0.0,0.0,31.55,989.1,12.575,25.0,19.75,1015.3,0.1566666666666666,76.40955827406607,26.19999999999993,7.175000000000001
59,334,2011-12-01,1.0,0.0,36.575,1000.1,6.425000000000001,23.866666666666664,10.975,1023.6,0.0,59.60904696165416,23.5,4.549999999999999
60,335,2011-12-02,1.0,0.0,37.6,1005.1333333333332,6.525,30.3,13.0,1029.25,0.0,74.6762348794687,24.116666666666674,6.475
61,336,2011-12-03,1.0,0.0,42.825,1002.1,11.025,35.99999999999999,15.225,1025.3000000000002,0.0033333333333333,76.62892068254918,23.20000000000016,4.199999999999999
62,337,2011-12-04,1.0,0.0,46.925,992.7333333333332,15.2,41.0,23.5,1015.65,0.105,79.7452789358591,22.916666666666742,8.3
63,338,2011-12-05,0.0,0.0,37.575,1001.2,8.25,31.366666666666664,14.95,1025.0500000000002,0.0125,78.05670543442996,23.85000000000025,6.699999999999999
64,339,2011-12-06,0.0,0.0,35.95,1001.5333333333334,12.0,26.6,16.775,1025.25,0.0025,68.47318759057893,23.716666666666583,4.774999999999999
65,340,2011-12-07,0.0,0.0,31.25,995.8333333333334,7.625,19.46666666666667,16.5,1019.55,0.0,61.21170652816831,23.716666666666583,8.875
66,341,2011-12-08,0.0,0.0,29.875,998.2333333333332,6.6,21.23333333333333,13.5,1022.15,0.0,69.79558869821783,23.916666666666742,6.9
67,342,2011-12-09,0.0,0.0,28.525,1001.2666666666668,8.475,18.3,13.275,1025.65,0.0,65.05988010606313,24.38333333333333,4.800000000000001
68,343,2011-12-10,0.0,0.0,19.65,1008.4666666666666,8.35,6.266666666666667,12.525,1032.9499999999998,0.0,55.3300983100724,24.483333333333235,4.175000000000001
69,344,2011-12-11,0.0,0.0,30.775,1006.9,11.6,19.5,16.225,1030.75,0.0,62.49132721097337,23.850000000000023,4.625000000000002
70,345,2011-12-12,0.0,0.0,35.150000000000006,1005.7666666666668,8.525,23.73333333333333,12.425,1029.4,0.0,62.72166681394536,23.63333333333333,3.9
71,346,2011-12-13,0.0,0.0,40.975,1005.4333333333334,5.05,29.433333333333337,8.25,1029.05,0.0,63.18859491881638,23.61666666666656,3.2
72,347,2011-12-14,0.0,0.0,44.525000000000006,996.0666666666666,10.175,42.833333333333336,19.775,1018.55,0.215,93.73470920704251,22.48333333333335,9.599999999999998
73,348,2011-12-15,0.0,0.0,47.650000000000006,985.9,18.025,42.76666666666667,25.025,1008.7,0.3575,83.07001776871633,22.800000000000068,7.0
74,349,2011-12-16,0.0,0.0,31.55,1002.6333333333332,9.875,20.6,20.475,1026.6999999999998,0.02,63.47278817886436,24.06666666666661,10.6
75,350,2011-12-17,0.0,0.0,29.825,1002.6333333333332,4.85,24.0,9.475,1026.5,0.0,78.5981106020118,23.866666666666674,4.625
76,351,2011-12-18,0.0,0.0,32.975,998.6333333333332,7.775,27.633333333333336,15.25,1021.65,0.005,80.46586174494769,23.016666666666765,7.475
77,352,2011-12-19,0.0,0.0,44.825,991.3,12.175,35.36666666666667,19.0,1014.25,0.0,69.22772883134142,22.94999999999993,6.824999999999999
78,353,2011-12-20,0.0,0.0,38.3,996.5333333333332,8.125,29.73333333333333,14.975,1019.55,0.0,70.99367349173467,23.01666666666665,6.85
79,354,2011-12-21,0.0,0.0,39.825,984.9,5.375,38.06666666666666,14.525,1008.5,0.0,93.35846305028724,23.600000000000023,9.15
80,355,2011-12-22,0.0,0.0,37.375,993.6,6.6,33.766666666666666,15.525,1017.1,0.005,86.65399000546574,23.5,8.925
81,356,2011-12-23,0.0,0.0,31.3,1001.8333333333334,9.375,22.666666666666668,16.775,1026.05,0.015,69.98929289819962,24.216666666666583,7.399999999999999
82,357,2011-12-24,0.0,0.0,30.325000000000003,1002.0666666666666,8.75,22.933333333333334,15.725,1025.9499999999998,0.0,73.63777719646775,23.88333333333321,6.975
83,358,2011-12-25,0.0,0.0,38.075,997.6666666666666,13.95,26.766666666666666,20.0,1021.2,0.0,63.4049231444793,23.533333333333417,6.050000000000001
84,359,2011-12-26,0.0,0.0,34.225,1000.7,6.4,25.3,13.725,1024.25,0.0,69.4833267711135,23.550000000000068,7.324999999999999
85,360,2011-12-27,0.0,0.0,37.05,984.4666666666668,11.025,31.76666666666667,20.25,1008.1,0.055,80.98695760340004,23.63333333333333,9.225
86,361,2011-12-28,0.0,0.0,27.55,992.9666666666666,7.525,16.8,16.475,1017.15,0.055,63.46887941796548,24.183333333333398,8.950000000000001
87,362,2011-12-29,0.0,0.0,36.75,983.0666666666668,11.075,29.366666666666664,17.475,1006.05,0.0,74.3362454494135,22.983333333333235,6.400000000000002
88,363,2011-12-30,0.0,0.0,39.65,980.2,5.449999999999999,36.13333333333333,13.8,1003.75,0.0275,87.09959712931922,23.550000000000068,8.350000000000001
89,364,2011-12-31,0.0,0.0,36.175,988.7333333333332,10.05,33.13333333333333,16.25,1011.95,0.18,88.57990192519306,23.21666666666681,6.199999999999999
90,365,2012-01-01,1.0,0.0,38.425,984.7333333333332,18.1,31.03333333333333,27.0,1007.8,0.005,74.48246831268936,23.06666666666672,8.899999999999999
91,366,2012-01-02,1.0,0.0,25.3,997.4,17.625,14.266666666666666,23.475,1021.5,0.01,62.37578247143532,24.100000000000023,5.850000000000001
92,367,2012-01-03,1.0,0.0,19.025,1004.8666666666668,10.125,5.666666666666667,18.5,1029.35,0.0,55.29312637314372,24.48333333333312,8.375
93,368,2012-01-04,1.0,0.0,30.925,993.1666666666666,10.975,17.633333333333333,19.525,1016.85,0.0,57.318929407530064,23.683333333333398,8.549999999999997
94,369,2012-01-05,1.0,0.0,35.575,991.7333333333332,7.15,24.53333333333333,12.75,1015.0,0.0,63.77305821347132,23.266666666666765,5.6
95,370,2012-01-06,1.0,0.0,46.525000000000006,983.7,8.85,32.233333333333334,15.75,1006.45,0.0,57.257037873810624,22.750000000000117,6.9
96,371,2012-01-07,1.0,0.0,40.85,990.5,8.275,27.899999999999995,14.2,1013.95,0.0,59.62640856240008,23.450000000000045,5.924999999999999
97,372,2012-01-08,1.0,0.0,33.1,1002.4666666666668,2.625,24.96666666666667,7.0,1026.45,0.0,71.68260756611214,23.98333333333335,4.375
98,373,2012-01-09,1.0,0.0,34.8,998.4333333333334,7.125,26.03333333333333,18.75,1021.85,0.0,70.0104203798787,23.41666666666663,11.625
99,374,2012-01-10,1.0,0.0,39.975,992.7,7.275,28.133333333333336,17.475,1016.0,0.0,62.281468539611616,23.300000000000068,10.2
100,375,2012-01-11,1.0,0.0,39.75,983.2333333333332,4.225,29.4,10.025,1006.2,0.0,66.1768013227378,22.96666666666681,5.800000000000001
101,376,2012-01-12,0.0,0.0,32.35,975.2333333333332,7.25,28.266666666666666,17.075000000000003,998.75,0.0,84.69334010346884,23.516666666666765,9.825000000000005
102,377,2012-01-13,0.0,0.0,20.200000000000003,983.3666666666668,13.4,14.133333333333333,18.75,1008.8,0.055,76.89021575701325,25.43333333333328,5.350000000000001
103,378,2012-01-14,0.0,0.0,17.925,995.8666666666668,7.0,9.833333333333334,12.225,1020.35,0.0,70.03523681082507,24.48333333333335,5.225
104,379,2012-01-15,0.0,0.0,19.8,1002.3333333333334,7.449999999999999,11.9,16.25,1026.5,0.0,70.86369167380442,24.16666666666663,8.8
105,380,2012-01-16,0.0,0.0,35.275000000000006,990.0666666666666,13.5,27.600000000000005,18.75,1013.5,0.0,73.29832801930623,23.433333333333398,5.25
106,381,2012-01-17,0.0,0.0,36.525000000000006,983.7666666666668,9.7,33.5,21.95,1007.45,0.055,88.65655637790606,23.68333333333328,12.25
107,382,2012-01-18,0.0,0.0,18.65,999.7666666666668,9.75,9.4,18.05,1024.0,0.0175,66.57236595682109,24.233333333333235,8.3
108,383,2012-01-19,0.0,0.0,20.625,991.1,13.625,9.733333333333333,20.8,1015.8,0.0,62.09970143366736,24.700000000000045,7.175000000000001
109,384,2012-01-20,0.0,0.0,11.05,998.9,5.85,-0.4333333333333333,10.725,1023.95,0.0425,59.01677523692119,25.050000000000068,4.875
110,385,2012-01-21,0.0,0.0,21.9,998.0333333333332,7.575,15.366666666666664,14.775,1022.7,0.1649999999999999,75.50213020220171,24.666666666666742,7.2
111,386,2012-01-22,0.0,0.0,23.7,993.0333333333332,12.25,19.3,18.225,1017.2,0.0,82.97308379181399,24.166666666666742,5.975000000000001
112,387,2012-01-23,0.0,0.0,39.0,976.9666666666668,14.45,36.7,25.5,1000.5,0.4075,91.36117672357352,23.533333333333303,11.05
113,388,2012-01-24,0.0,0.0,31.3,995.1333333333332,12.8,22.76666666666667,20.725,1019.35,0.1175,70.28508850743941,24.216666666666697,7.925000000000001
114,389,2012-01-25,0.0,0.0,29.15,1003.0666666666666,3.0,23.83333333333333,8.975,1027.05,0.0,80.23237592579619,23.98333333333335,5.975
115,390,2012-01-26,0.0,0.0,33.575,990.4,3.7,30.633333333333336,8.975,1014.6,0.0,88.80918812446512,24.200000000000045,5.275
116,391,2012-01-27,0.0,0.0,36.75,985.9666666666668,7.25,27.73333333333333,13.5,1010.65,0.0,69.51863792146877,24.68333333333328,6.25
117,392,2012-01-28,0.0,0.0,32.375,991.6,14.075,24.066666666666663,23.8,1016.15,0.0166666666666666,71.07807962188187,24.549999999999955,9.724999999999998
118,393,2012-01-29,0.0,0.0,29.825,995.1,12.675,20.53333333333333,20.3,1019.15,0.01,67.88583161110977,24.050000000000068,7.625
119,394,2012-01-30,0.0,0.0,32.825,995.0666666666668,10.85,22.23333333333333,19.575000000000003,1018.45,0.0,64.61888975745158,23.38333333333333,8.725000000000001
120,395,2012-01-31,0.0,0.0,49.275000000000006,987.9666666666666,15.175,39.23333333333333,21.25,1010.7,0.0,68.1736602021702,22.733333333333466,6.074999999999999
121,396,2012-02-01,0.0,0.0,42.55,993.9,6.449999999999999,36.7,13.2,1016.7,0.0,79.61709680543764,22.799999999999955,6.75
122,397,2012-02-02,0.0,0.0,36.625,1000.6666666666666,3.05,32.86666666666667,7.5,1024.1999999999998,0.0,86.09021190872029,23.53333333333319,4.45
123,398,2012-02-03,0.0,0.0,35.875,1007.2,4.5,32.43333333333333,10.225,1031.25,0.0,87.15063234926909,24.050000000000068,5.725
124,399,2012-02-04,0.0,0.0,36.525,1003.1666666666666,8.549999999999999,31.766666666666666,12.5,1026.8,0.0675,82.6828887870149,23.63333333333333,3.950000000000001
125,400,2012-02-05,1.0,0.0,34.825,1000.9666666666666,4.75,29.1,10.95,1024.9499999999998,0.0,79.36340072996578,23.983333333333235,6.199999999999999
126,401,2012-02-06,0.0,0.0,31.3,999.7666666666668,7.899999999999999,27.5,14.25,1023.4,0.0,85.61871393463653,23.63333333333333,6.3500000000000005
127,402,2012-02-07,0.0,0.0,31.5,1001.3666666666668,9.225,26.46666666666667,19.225,1025.55,0.0,81.37789786812858,24.183333333333167,10.000000000000002
128,403,2012-02-08,0.0,0.0,31.175,1004.9333333333334,9.0,20.9,13.75,1029.15,0.0075,65.27210615353106,24.216666666666697,4.75
129,404,2012-02-09,0.0,0.0,27.75,1001.7333333333332,8.85,18.23333333333333,13.475,1025.6,0.0,66.97303929069275,23.866666666666674,4.625
130,405,2012-02-10,0.0,0.0,31.775,993.3333333333334,11.025,24.633333333333336,22.975,1017.3,0.0025,74.56728370225251,23.966666666666583,11.95
131,406,2012-02-11,0.0,0.0,15.125,1001.7333333333332,17.025,2.833333333333333,24.225,1027.25,0.01,57.44779369342516,25.516666666666765,7.200000000000003
132,407,2012-02-12,0.0,0.0,22.1,1003.5666666666666,11.45,4.533333333333333,15.75,1027.9,0.0,46.040768544829135,24.333333333333485,4.300000000000001
133,408,2012-02-13,0.0,0.0,27.2,997.8333333333334,7.725,11.2,14.775,1021.5,0.0,50.33242603521503,23.66666666666663,7.05
134,409,2012-02-14,0.0,0.0,31.075,988.8333333333334,8.975,26.83333333333333,17.725,1012.3,0.0033333333333333,84.05679896135716,23.466666666666583,8.750000000000002
135,410,2012-02-15,0.0,0.0,36.325,994.3333333333334,9.5,31.26666666666667,14.5,1017.7,0.0,81.67054966186208,23.366666666666674,5.0
136,411,2012-02-16,0.0,0.0,40.075,993.2999999999998,7.925,34.233333333333334,15.025,1017.05,0.0849999999999999,79.43574359085387,23.750000000000117,7.1000000000000005
137,412,2012-02-17,0.0,0.0,37.075,996.8,7.725,25.5,16.025,1020.15,0.02,62.57179883801665,23.34999999999991,8.299999999999999
138,413,2012-02-18,0.0,0.0,35.525,996.6666666666666,9.3,24.83333333333333,14.275,1020.4,0.0,64.70574818034201,23.73333333333335,4.975
139,414,2012-02-19,0.0,0.0,30.225,999.6666666666666,6.075,20.266666666666666,10.0,1023.65,0.0,66.03334696938055,23.98333333333335,3.925
140,415,2012-02-20,0.0,0.0,31.075,1000.6,5.6,20.9,13.725,1024.45,0.0,65.53718605405382,23.850000000000023,8.125
141,416,2012-02-21,0.0,0.0,37.55,985.4666666666668,12.15,30.73333333333333,19.225,1009.3,0.035,76.15276131623853,23.833333333333258,7.075000000000003
142,417,2012-02-22,0.0,0.0,37.5,979.5333333333332,7.8,31.2,13.975,1002.35,0.005,77.76069472063742,22.81666666666672,6.175
143,418,2012-02-23,0.0,0.0,34.8,976.5,4.325,32.36666666666667,11.7,999.8,0.0075,90.71058503774196,23.299999999999955,7.374999999999999
144,419,2012-02-24,0.0,0.0,33.575,978.0666666666668,14.35,31.133333333333336,20.975,1002.8,0.26,90.62931403277618,24.733333333333235,6.625
145,420,2012-02-25,0.0,0.0,25.775,995.4,12.85,16.0,20.275,1019.9,0.0975,65.97237488548606,24.5,7.424999999999999
146,421,2012-02-26,0.0,0.0,31.15,999.7333333333332,11.925,19.566666666666663,24.475,1023.4,0.0,61.72398436952626,23.666666666666856,12.55
147,422,2012-02-27,0.0,0.0,36.75,999.8666666666668,12.6,23.366666666666664,20.975,1023.35,0.0,57.968432934562806,23.483333333333235,8.375000000000002
148,423,2012-02-28,0.0,0.0,32.474999999999994,1005.7333333333332,5.949999999999999,23.1,13.5,1029.5,0.0,67.9757310623922,23.766666666666765,7.550000000000001
149,424,2012-02-29,0.0,0.0,47.225,981.1,15.6,37.03333333333333,27.5,1004.05,0.215,67.5285996382453,22.94999999999993,11.9
150,700,2012-12-01,0.0,0.0,43.92,995.6333333333332,6.14,38.53333333333333,13.82,1019.4,0.0,81.19220369457929,23.76666666666665,7.679999999999999
151,701,2012-12-02,0.0,0.0,57.56,991.0333333333334,9.86,50.56666666666666,20.58,1013.6,0.02,77.46946969208435,22.56666666666661,10.720000000000002
152,702,2012-12-03,0.0,0.0,55.21999999999999,991.8333333333334,7.960000000000001,52.833333333333336,22.22,1014.35,0.002,91.65551974060055,22.51666666666665,14.259999999999998
153,703,2012-12-04,0.0,0.0,56.580000000000005,993.0333333333332,11.86,41.43333333333333,23.78,1015.95,0.038,56.79690451870806,22.916666666666742,11.920000000000002
154,704,2012-12-05,0.0,0.0,38.14,1004.2000000000002,8.82,24.433333333333334,13.96,1028.1,0.002,57.39323729701618,23.89999999999975,5.139999999999999
155,705,2012-12-06,0.0,0.0,36.86,997.7,8.66,28.5,12.76,1020.95,0.0,71.43357060441421,23.250000000000117,4.1
156,706,2012-12-07,0.0,0.0,43.44,990.9,5.799999999999999,38.06666666666667,10.56,1014.15,0.044,81.19747070777957,23.25,4.76
157,707,2012-12-08,0.0,0.0,40.68,990.9666666666668,9.72,35.7,15.18,1014.7,0.054,82.25671671702935,23.73333333333335,5.460000000000003
158,708,2012-12-09,0.0,0.0,38.56,991.7333333333332,9.5,34.1,15.18,1015.8,0.022,83.82511266199073,24.06666666666672,5.6800000000000015
159,709,2012-12-10,0.0,0.0,35.1,985.1,10.9,30.3,16.2,1008.55,0.065,82.43836424408067,23.44999999999993,5.299999999999999
160,710,2012-12-11,0.0,0.0,30.84,992.4666666666668,9.34,21.1,16.8,1016.35,0.002,66.72995564391609,23.88333333333333,7.460000000000001
161,711,2012-12-12,0.0,0.0,33.900000000000006,1000.3333333333334,9.42,22.666666666666668,15.2,1023.85,0.0,63.03495939616543,23.51666666666665,5.779999999999999
162,712,2012-12-13,0.0,0.0,38.7,1001.0,13.38,25.23333333333333,19.04,1024.25,0.0,58.0547593692218,23.25,5.659999999999998
163,713,2012-12-14,0.0,0.0,38.720000000000006,998.5,5.52,27.933333333333334,14.46,1021.9,0.0,64.87094975173557,23.399999999999977,8.94
164,714,2012-12-15,0.0,0.0,43.4,989.2333333333332,9.76,35.43333333333333,17.560000000000002,1012.8,0.038,73.2915362369355,23.56666666666672,7.800000000000002
165,715,2012-12-16,0.0,0.0,46.52,980.4333333333334,9.54,42.46666666666667,15.2,1003.2,0.126,85.68787000253835,22.76666666666665,5.66
166,716,2012-12-17,0.0,0.0,38.52,983.5,4.7,31.8,10.14,1006.7,0.002,76.54453421129641,23.200000000000045,5.439999999999999
167,717,2012-12-18,0.0,0.0,34.760000000000005,983.6333333333332,7.26,28.7,14.38,1007.05,0.0,78.27631282392608,23.41666666666663,7.120000000000001
168,718,2012-12-19,0.0,0.0,36.98,990.3,5.859999999999999,31.7,14.8,1014.85,0.0025,80.99231099396631,24.549999999999955,8.940000000000001
169,719,2012-12-20,0.0,0.0,42.84,975.8666666666668,13.38,39.2,20.46,999.6,0.408,86.85571072461646,23.733333333333235,7.08
170,720,2012-12-21,0.0,0.0,30.08333333333333,981.4333333333334,21.36666666666667,24.5,30.0,1008.7,0.2416666666666667,79.42024123449143,27.26666666666665,8.63333333333333
171,721,2012-12-22,1.0,0.0,23.73333333333333,998.3666666666668,8.85,14.4,16.833333333333332,1022.4,0.0,66.98981375945505,24.033333333333417,7.983333333333332
172,722,2012-12-23,1.0,0.0,28.61666666666667,992.2333333333332,7.133333333333333,21.96666666666667,12.833333333333334,1016.2,0.0,75.80129498416471,23.96666666666681,5.700000000000001
173,723,2012-12-24,1.0,0.0,32.88333333333333,990.3666666666668,9.616666666666664,25.46666666666667,15.333333333333334,1014.15,0.0,73.83187345214222,23.78333333333319,5.716666666666669
174,724,2012-12-25,1.0,0.0,29.98333333333333,998.9333333333332,11.499999999999998,22.03333333333333,17.96666666666667,1023.05,0.0016666666666666,71.88516626091433,24.116666666666674,6.46666666666667
175,725,2012-12-26,0.0,0.0,32.21666666666667,996.4333333333334,21.15,22.9,28.85,1020.5,0.0,68.1109378078883,24.06666666666661,7.699999999999996
176,726,2012-12-27,0.0,0.0,30.5,996.8666666666668,12.45,23.0,22.516666666666666,1021.0,0.0,73.32121968248731,24.13333333333321,10.066666666666665
