,Unnamed: 0,Date,Noro,Salm,TEMP,SLP,STP,WDSP,PRCP,DEWP,MXSPD,RH,SLP-STP,MSXPD-WDSP
0,151,2011-06-01,0.0,0.0,60.24,1016.5461538461536,980.3,8.38,0.0,42.130769230769225,16.013333333333335,51.17921001547416,36.24615384615379,7.633333333333335
1,152,2011-06-02,0.0,0.0,60.32,1016.946153846154,980.4230769230768,9.186666666666667,0.0,42.784615384615385,17.413333333333338,52.33365247862826,36.52307692307716,8.22666666666667
2,153,2011-06-03,0.0,0.0,63.05333333333333,1012.8923076923076,976.6538461538462,7.140000000000001,0.0,43.823076923076925,15.266666666666667,49.44938741004316,36.23846153846148,8.126666666666667
3,154,2011-06-04,0.0,0.0,60.2,1013.8,975.3000000000002,7.728571428571429,0.0,46.25,12.685714285714289,59.97577200531388,38.499999999999886,4.957142857142858
4,155,2011-06-05,0.0,0.0,61.4,1016.3249999999998,977.4500000000002,5.85,0.0,45.99166666666667,13.12142857142857,56.92014656410617,38.87499999999966,7.27142857142857
5,156,2011-06-06,0.0,0.0,60.34,1016.4846153846156,979.9615384615385,6.833333333333333,0.0021428571428571,49.66923076923077,13.226666666666668,67.84568630999253,36.52307692307704,6.3933333333333335
6,157,2011-06-07,0.0,0.0,62.42,1014.0923076923076,977.7846153846154,7.253333333333333,0.0,49.73076923076923,14.293333333333331,63.18153603512088,36.30769230769204,7.039999999999998
7,158,2011-06-08,0.0,0.0,62.48666666666667,1013.9384615384616,977.8461538461538,6.673333333333333,0.0,51.72307692307693,12.240000000000002,67.86233944604166,36.09230769230783,5.566666666666669
8,159,2011-06-09,0.0,0.0,63.07333333333334,1015.2076923076922,979.046153846154,5.886666666666668,0.0,52.02307692307693,11.573333333333332,67.21732068275004,36.16153846153839,5.686666666666665
9,160,2011-06-10,0.0,0.0,62.98666666666668,1014.1846153846157,978.0692307692308,5.94,0.0,52.04615384615384,11.446666666666667,67.47937885628401,36.11538461538476,5.506666666666667
10,161,2011-06-11,0.0,0.0,62.586666666666666,1011.625,973.125,6.426666666666667,0.0007142857142857,51.77692307692308,11.68,67.75854597508891,38.499999999999886,5.253333333333335
11,162,2011-06-12,0.0,0.0,62.36000000000001,1010.446153846154,974.4846153846154,5.833333333333333,0.0,51.315384615384616,11.58,67.14714069414602,35.96153846153857,5.746666666666667
12,163,2011-06-13,0.0,0.0,64.64000000000001,1013.4692307692308,977.4615384615386,5.906666666666667,0.0,52.0076923076923,11.846666666666666,63.598387093363726,36.0076923076922,5.939999999999999
13,164,2011-06-14,0.0,0.0,66.80666666666667,1014.5538461538462,978.5615384615386,5.6066666666666665,0.0,53.23076923076923,12.160000000000002,61.705804310824334,35.99230769230758,6.553333333333336
14,165,2011-06-15,0.0,0.0,67.24666666666667,1011.9461538461538,976.2692307692308,5.96,0.0,54.95384615384615,11.993333333333334,64.72140772514085,35.67692307692312,6.033333333333334
15,166,2011-06-16,0.0,0.0,64.64,1009.5076923076924,973.7923076923076,6.84,0.0007692307692307,54.46153846153846,10.86,69.58089386160468,35.715384615384664,4.020000000000001
16,167,2011-06-17,0.0,0.0,63.586666666666666,1010.1769230769232,974.2153846153848,6.293333333333333,0.0035714285714285,53.33846153846153,11.2,69.28667789693453,35.96153846153868,4.906666666666666
17,168,2011-06-18,0.0,0.0,65.24285714285715,1012.0916666666668,973.5833333333336,6.307142857142856,0.0014285714285714,50.175,13.421428571428573,58.1961619429876,38.508333333333326,7.1142857142857165
18,169,2011-06-19,0.0,0.0,64.55714285714286,1010.0416666666664,971.6666666666669,7.078571428571428,0.0,51.45,13.792857142857144,62.48371332146877,38.37499999999966,6.714285714285714
19,170,2011-06-20,0.0,0.0,67.57333333333334,1008.6307692307691,972.8384615384614,5.026666666666666,0.0006666666666666,53.07692307692308,11.580000000000002,59.75893870139068,35.79230769230787,6.553333333333336
20,171,2011-06-21,0.0,0.0,70.20000000000002,1009.0153846153844,973.4692307692308,5.026666666666667,0.0,53.77692307692308,10.933333333333332,56.0409086364288,35.54615384615374,5.9066666666666645
21,172,2011-06-22,0.0,0.0,70.30666666666669,1010.2384615384616,974.6923076923078,5.760000000000002,0.0,53.62307692307692,11.866666666666667,55.52477892169888,35.54615384615374,6.106666666666666
22,173,2011-06-23,0.0,0.0,69.5,1011.4,975.8076923076922,6.006666666666667,0.0007142857142857,54.49230769230769,11.580000000000002,58.91143267771011,35.59230769230794,5.573333333333335
23,174,2011-06-24,0.0,0.0,69.24666666666667,1011.5384615384615,975.823076923077,6.08,0.0013333333333333,54.16153846153847,11.033333333333337,58.71082599417491,35.71538461538455,4.953333333333335
24,175,2011-06-25,0.0,0.0,68.15333333333332,1010.3833333333332,972.1666666666666,6.033333333333334,0.0006666666666666,51.741666666666674,11.326666666666666,55.77294519565833,38.2166666666667,5.293333333333332
25,176,2011-06-26,0.0,0.0,69.49999999999999,1010.1333333333332,971.9333333333334,5.835714285714286,0.0,50.008333333333326,12.05,49.95036377232338,38.19999999999982,6.214285714285714
26,177,2011-06-27,0.0,0.0,71.83333333333333,1009.1692307692308,973.5692307692308,6.0266666666666655,0.0,51.49230769230769,11.366666666666667,48.75400002870694,35.60000000000002,5.340000000000003
27,178,2011-06-28,0.0,0.0,70.14666666666666,1009.4692307692308,973.8923076923076,6.006666666666667,0.0,53.25384615384615,12.04,55.07833675556524,35.576923076923094,6.033333333333334
28,179,2011-06-29,0.0,0.0,66.61333333333333,1011.0384615384615,975.1615384615384,7.686666666666666,0.0,55.01538461538462,14.32,66.29931023606483,35.87692307692305,6.633333333333334
29,180,2011-06-30,0.0,0.0,68.22,1012.1538461538462,976.0846153846154,6.013333333333334,0.0,50.792307692307695,13.773333333333332,53.72685292172474,36.06923076923079,7.76
30,181,2011-07-01,0.0,0.0,73.71333333333332,1009.246153846154,973.4461538461538,5.1466666666666665,0.0,52.25384615384615,12.186666666666667,47.06848652699738,35.80000000000007,7.040000000000001
31,182,2011-07-02,0.0,0.0,76.42142857142856,1006.6666666666669,968.875,4.578571428571428,0.0,53.40833333333334,11.7,44.86895431342712,37.791666666666856,7.121428571428573
32,183,2011-07-03,0.0,0.0,75.56428571428572,1007.0166666666668,969.3166666666666,5.307142857142857,0.0,53.44166666666666,11.35,46.22002631757415,37.70000000000027,6.042857142857143
33,184,2011-07-04,0.0,0.0,75.5,1009.5,971.65,5.092857142857142,0.0,55.23333333333332,12.72857142857143,49.4454950904408,37.850000000000136,7.635714285714288
34,185,2011-07-05,0.0,0.0,76.35333333333332,1011.7846153846154,976.2307692307692,5.053333333333333,0.0146666666666666,59.93846153846153,12.333333333333332,56.91937557034036,35.553846153846166,7.279999999999999
35,186,2011-07-06,0.0,0.0,76.75333333333334,1012.5538461538462,976.9615384615385,5.833333333333332,0.008,60.96923076923077,11.986666666666668,58.26320882685872,35.59230769230771,6.153333333333336
36,187,2011-07-07,0.0,0.0,76.88666666666667,1012.5,976.9,6.4,0.0013333333333333,58.76153846153846,12.273333333333332,53.62494781495956,35.60000000000025,5.873333333333333
37,188,2011-07-08,0.0,0.0,75.22,1010.3692307692309,974.9,6.713333333333334,0.0,58.39230769230768,12.373333333333337,55.93008497130704,35.46923076923088,5.660000000000001
