,Unnamed: 0,Date,Noro,Salm,TEMP,STP,WDSP,DEWP,MXSPD,SLP,PRCP,RH,SLP-STP,MSXPD-WDSP
20,171,2011-06-21,0.0,0.0,78.0,983.0666666666666,10.425,69.76666666666667,17.725,1004.65,0.315,75.90188945087162,21.583333333333485,7.300000000000001
21,172,2011-06-22,0.0,0.0,71.175,980.3,14.1,64.33333333333333,36.05,1001.9,0.12,79.040039408869,21.600000000000023,21.950000000000003
22,173,2011-06-23,0.0,0.0,66.825,980.0333333333334,12.2,60.53333333333334,17.775,1001.8,0.0366666666666666,80.23917876575267,21.766666666666534,5.574999999999999
23,174,2011-06-24,0.0,0.0,63.525,984.1666666666666,9.675,56.4,15.25,1006.7,0.01,77.6154053637485,22.533333333333417,5.574999999999999
24,175,2011-06-25,0.0,0.0,68.3,990.5,4.65,55.13333333333333,8.475,1012.9,0.0,62.82836645063392,22.399999999999977,3.8249999999999993
25,176,2011-06-26,0.0,0.0,68.15,991.9333333333334,4.15,53.03333333333333,9.775,1014.25,0.0,58.49288059224803,22.31666666666661,5.625
26,177,2011-06-27,0.0,0.0,70.775,987.6333333333332,8.0,62.96666666666666,17.25,1010.15,0.0,76.37766166313992,22.51666666666665,9.25
27,178,2011-06-28,0.0,0.0,72.65,991.3666666666668,9.05,56.29999999999999,14.525,1013.6,0.035,56.53577333318588,22.23333333333335,5.475
28,179,2011-06-29,0.0,0.0,69.47500000000001,995.8666666666668,3.95,55.93333333333334,9.95,1018.25,0.0,62.129503965578415,22.38333333333333,6.000000000000002
29,180,2011-06-30,0.0,0.0,72.725,994.2999999999998,5.824999999999999,59.66666666666666,14.8,1016.45,0.0,63.632691411672695,22.150000000000205,8.975000000000001
30,181,2011-07-01,0.0,0.0,74.15,993.2333333333332,14.1,62.133333333333326,29.0,1015.0,0.01,66.20008479315584,21.766666666666765,14.9
31,182,2011-07-02,0.0,0.0,81.625,992.0,9.275,71.13333333333334,13.975,1013.8,0.0025,70.63314312932103,21.799999999999955,4.699999999999999
32,183,2011-07-03,0.0,0.0,74.35,993.4666666666666,4.975,62.46666666666667,12.05,1015.55,0.0,66.535033931299,22.08333333333337,7.075000000000001
33,184,2011-07-04,0.0,0.0,74.57499999999999,992.9333333333334,2.85,54.5,8.75,1015.0,0.0,49.65115825739477,22.06666666666661,5.9
34,185,2011-07-05,0.0,0.0,77.725,992.8666666666668,3.75,58.76666666666667,9.975,1014.8,0.0,52.1711324569926,21.93333333333328,6.225
35,186,2011-07-06,0.0,0.0,78.375,992.4,5.375,64.33333333333333,13.05,1014.4,0.0,62.1623028237259,22.000000000000117,7.675000000000001
36,187,2011-07-07,0.0,0.0,71.9,992.9666666666666,5.525,56.06666666666666,10.25,1015.2,0.0,57.496500646544256,22.233333333333466,4.725
37,188,2011-07-08,0.0,0.0,72.3,989.3666666666668,5.2,57.46666666666667,10.5,1011.6,0.005,59.663560748912616,22.233333333333235,5.3
38,189,2011-07-09,0.0,0.0,76.15,991.0333333333334,4.05,56.03333333333333,12.475,1013.0,0.0,49.81331452717262,21.966666666666583,8.425
39,190,2011-07-10,0.0,0.0,81.675,990.7999999999998,8.375,66.7,12.7,1012.5,0.0,60.59594874400369,21.70000000000016,4.324999999999999
40,191,2011-07-11,0.0,0.0,80.675,988.0,8.2,69.96666666666667,29.6,1009.6,0.0,70.01585491891362,21.600000000000023,21.4
41,192,2011-07-12,0.0,0.0,79.625,991.1666666666666,6.825,65.73333333333333,13.025,1012.85,0.125,62.64517768729738,21.683333333333398,6.2
42,193,2011-07-13,0.0,0.0,70.25,995.0,9.575,58.0,15.25,1017.35,0.0033333333333333,65.18910519445087,22.350000000000023,5.675000000000001
43,194,2011-07-14,0.0,0.0,70.075,995.0333333333334,7.324999999999999,57.1,12.775,1017.4,0.0,63.49098581696365,22.36666666666656,5.450000000000001
44,195,2011-07-15,0.0,0.0,75.1,993.1333333333332,5.775,59.79999999999999,10.5,1015.3,0.0,59.04809500505491,22.16666666666663,4.725
45,196,2011-07-16,0.0,0.0,77.275,993.9333333333334,3.4000000000000004,61.46666666666666,9.7,1015.95,0.0,58.28390025821603,22.01666666666665,6.299999999999999
46,197,2011-07-17,0.0,0.0,81.375,996.0,4.875,66.39999999999999,11.2,1017.9,0.0,60.55716694661902,21.899999999999977,6.324999999999999
47,198,2011-07-18,0.0,0.0,86.05,993.9,9.85,73.46666666666665,17.225,1015.4,0.0,66.29199588556585,21.5,7.375000000000002
48,199,2011-07-19,0.0,0.0,83.425,990.3,6.95,74.8,12.0,1012.0,0.0,75.38801896073186,21.69999999999993,5.05
49,200,2011-07-20,0.0,0.0,84.87500000000001,988.1666666666666,7.174999999999999,72.63333333333333,16.525,1009.6,0.04,66.92287652405918,21.433333333333398,9.35
50,201,2011-07-21,0.0,0.0,89.65,986.6,9.275,73.03333333333333,13.975,1007.95,0.0,58.31307742668746,21.350000000000023,4.700000000000001
51,202,2011-07-22,0.0,0.0,80.77499999999999,989.8333333333334,6.6,69.93333333333334,22.5,1011.35,0.04,69.70927236014043,21.51666666666665,15.9
52,203,2011-07-23,0.0,0.0,78.0,991.5,5.775,71.2,22.025,1013.4,2.0666666666666664,79.68981402353822,21.899999999999977,16.25
53,204,2011-07-24,1.0,0.0,78.4,992.6666666666666,5.175,70.96666666666667,19.275,1014.7,0.02,78.02913988184797,22.033333333333417,14.099999999999998
54,205,2011-07-25,0.0,0.0,77.0,991.8333333333334,5.05,68.76666666666667,13.25,1013.85,0.01,75.81254448641457,22.01666666666665,8.2
55,206,2011-07-26,0.0,0.0,76.35,989.2,5.775,64.8,12.25,1011.15,0.0025,67.54757941021833,21.950000000000045,6.475
56,207,2011-07-27,0.0,0.0,75.325,989.6666666666666,8.05,63.26666666666667,15.025,1011.65,0.0,66.24121582026777,21.983333333333466,6.975
57,208,2011-07-28,0.0,0.0,79.775,989.6666666666666,8.0,72.96666666666665,24.0,1011.6,0.3533333333333333,79.80332612669983,21.933333333333398,16.0
58,209,2011-07-29,0.0,0.0,78.125,992.0,4.9750000000000005,70.9,17.225,1014.45,0.12,78.55987834947064,22.450000000000045,12.25
59,210,2011-07-30,0.0,0.0,77.625,995.6333333333332,2.5,64.5,6.75,1017.75,0.1775,64.08705532458924,22.116666666666788,4.25
60,211,2011-07-31,0.0,0.0,80.30000000000001,996.0666666666666,3.825,68.93333333333334,8.925,1018.05,0.0,68.42018896435718,21.98333333333335,5.100000000000001
61,212,2011-08-01,0.0,0.0,82.75,994.3666666666668,4.9,71.7,9.675,1016.25,0.0,69.42874696678308,21.88333333333333,4.775000000000001
62,213,2011-08-02,0.0,0.0,84.25,988.7000000000002,7.225,73.3,19.225,1010.15,0.0,69.82288656189986,21.44999999999993,12.000000000000002
63,214,2011-08-03,0.0,0.0,78.575,985.2333333333332,8.5,69.93333333333334,19.25,1007.4,0.42,74.90502314454203,22.166666666666856,10.75
64,215,2011-08-04,0.0,0.0,74.75,991.3666666666668,5.75,65.66666666666667,10.725,1013.45,0.0,73.41688356166406,22.083333333333258,4.975
65,216,2011-08-05,0.0,0.0,75.25,992.1333333333332,4.15,67.46666666666665,9.225,1014.2,0.0,76.83718801454856,22.06666666666672,5.075
66,217,2011-08-06,0.0,0.0,77.06666666666666,988.4,4.466666666666666,70.69999999999999,10.366666666666667,1010.4,0.2233333333333333,80.7987528549781,22.000000000000117,5.900000000000001
67,218,2011-08-07,0.0,0.0,77.06666666666668,985.4,4.933333333333334,68.85,14.633333333333333,1007.45,0.2833333333333333,75.86176605862933,22.049999999999955,9.7
68,219,2011-08-08,0.0,0.0,73.7,985.1,5.0,68.1,13.366666666666667,1007.3,0.35,82.70109289135507,22.19999999999993,8.366666666666667
69,220,2011-08-09,0.0,0.0,72.8,982.0,10.033333333333331,63.55,20.1,1004.1,0.1399999999999999,72.8001966109607,22.100000000000023,10.066666666666668
70,221,2011-08-10,0.0,0.0,70.43333333333334,986.4,9.1,55.35,13.333333333333334,1008.1,0.0033333333333333,58.87647318402651,21.69999999999993,4.233333333333334
71,222,2011-08-11,0.0,0.0,73.225,991.7333333333332,4.65,53.93333333333334,8.975,1014.05,0.0,50.88434405922442,22.31666666666672,4.324999999999999
72,223,2011-08-12,0.0,0.0,72.32499999999999,992.5,7.025,57.06666666666666,13.775,1014.6,0.0,58.76130500303667,22.100000000000023,6.75
73,224,2011-08-13,0.0,0.0,73.94999999999999,989.2,7.125000000000001,62.36666666666667,20.75,1011.1,0.0,67.19439185271187,21.899999999999977,13.625
74,225,2011-08-14,0.0,0.0,68.575,990.5666666666666,12.025,62.2,20.775,1013.05,0.59,80.13759207440378,22.48333333333335,8.75
75,226,2011-08-15,0.0,0.0,69.375,992.9,5.625,56.93333333333334,12.25,1015.3,0.0025,64.63491018912754,22.399999999999977,6.625
76,227,2011-08-16,0.0,0.0,72.27499999999999,994.1666666666666,3.025,56.26666666666667,8.75,1016.4,0.0,57.18562851414237,22.23333333333335,5.725
77,228,2011-08-17,0.0,0.0,73.95,995.1333333333332,5.475,60.03333333333333,10.675,1017.2,0.0,61.8713277624036,22.06666666666672,5.200000000000001
78,229,2011-08-18,0.0,0.0,76.1,992.8333333333334,4.425000000000001,63.8,9.225,1014.95,0.0,65.77402309998311,22.116666666666674,4.799999999999999
79,230,2011-08-19,0.0,0.0,74.8,990.1,3.825,61.56666666666666,8.55,1012.15,0.0,63.49641117752287,22.050000000000068,4.7250000000000005
80,231,2011-08-20,0.0,0.0,74.675,990.7666666666668,4.175,67.3,12.725,1012.55,0.0,77.87590588114011,21.78333333333319,8.55
81,232,2011-08-21,0.0,0.0,73.3,991.8333333333334,5.0,62.43333333333333,11.0,1014.15,0.4566666666666667,68.83593165696837,22.31666666666672,6.0
82,233,2011-08-22,0.0,0.0,71.4,994.5666666666666,4.15,57.7,9.95,1016.85,0.0025,62.023142637478216,22.283333333333303,5.799999999999999
83,234,2011-08-23,0.0,0.0,69.17500000000001,991.2,7.0,61.93333333333334,18.75,1013.25,0.0,77.77507591888863,22.050000000000068,11.75
84,235,2011-08-24,0.0,0.0,78.35,983.4333333333334,11.225,68.33333333333333,19.025,1005.05,0.1775,71.44525781525795,21.61666666666656,7.799999999999997
85,236,2011-08-25,0.0,0.0,73.64999999999999,989.6333333333332,8.55,57.36666666666667,14.525,1011.9,0.0,56.811714374561696,22.26666666666665,5.975
86,237,2011-08-26,0.0,0.0,70.425,994.1666666666666,2.95,58.4,8.2,1016.45,0.0,65.73810113173391,22.283333333333417,5.249999999999999
87,238,2011-08-27,0.0,0.0,73.19999999999999,991.0,6.3500000000000005,63.9,16.0,1013.15,0.0,72.71281507074674,22.149999999999977,9.65
88,239,2011-08-28,0.0,0.0,69.875,991.1,10.275,55.66666666666666,16.5,1013.55,0.0,60.69879560510418,22.44999999999993,6.225
89,240,2011-08-29,0.0,0.0,69.60000000000001,993.1666666666666,4.4,55.96666666666666,9.475,1015.65,0.0,61.93981535393396,22.483333333333466,5.074999999999999
90,241,2011-08-30,0.0,0.0,69.57499999999999,995.1,5.1,55.23333333333333,9.475,1017.35,0.0,60.36621718566209,22.249999999999886,4.375
91,242,2011-08-31,0.0,0.0,74.43333333333332,992.55,8.5,62.05,15.733333333333334,1014.85,0.0266666666666666,65.38377840423908,22.299999999999955,7.233333333333334
92,517,2012-06-01,0.0,0.0,52.99999999999999,987.1333333333332,11.8,46.43333333333334,17.475,1010.1,0.6225,78.3167031525339,22.96666666666681,5.675000000000001
93,518,2012-06-02,0.0,0.0,60.125,985.2333333333332,9.7,44.633333333333326,17.3,1007.55,0.0075,56.55793112486948,22.31666666666672,7.6
94,519,2012-06-03,0.0,0.0,67.525,986.9,8.525,49.6,15.0,1009.05,0.0125,52.64197598201945,22.149999999999977,6.475
95,520,2012-06-04,0.0,0.0,66.55,988.9333333333334,7.225,49.03333333333333,12.475,1011.25,0.0,53.30383847156387,22.31666666666661,5.25
96,521,2012-06-05,0.0,0.0,61.075,992.6666666666666,7.525,49.0,13.725,1015.4,0.0,64.47206202899153,22.73333333333335,6.199999999999999
97,522,2012-06-06,0.0,0.0,62.05,995.3333333333334,5.875,48.4,11.4,1018.1,0.0,60.908148946265165,22.76666666666665,5.525
98,523,2012-06-07,1.0,0.0,64.625,997.0333333333334,4.05,46.2,9.775,1019.55,0.0,51.23162516092202,22.516666666666534,5.7250000000000005
99,524,2012-06-08,0.0,0.0,71.475,994.8,5.475,47.29999999999999,10.925,1016.95,0.0,42.20949845326215,22.149999999999977,5.449999999999999
100,525,2012-06-09,0.0,0.0,77.55,990.7666666666668,8.225000000000001,50.06666666666666,15.5,1012.55,0.0,38.21384579026194,21.78333333333319,7.274999999999999
101,526,2012-06-10,0.0,0.0,78.625,990.7333333333332,9.85,53.16666666666666,17.775,1012.5,0.0,41.35667712916092,21.766666666666765,7.924999999999999
102,527,2012-06-11,0.0,0.0,78.975,988.6333333333332,11.175,62.43333333333334,16.475,1010.2,0.0175,57.02516642665098,21.566666666666837,5.300000000000001
103,528,2012-06-12,0.0,0.0,71.4,991.9,10.1,50.16666666666666,14.275,1014.2,0.0,47.10350292862915,22.300000000000068,4.174999999999999
104,529,2012-06-13,0.0,0.0,62.725,998.8333333333334,6.3,45.93333333333334,11.7,1021.5,0.0,54.203796213910096,22.66666666666663,5.4
105,530,2012-06-14,0.0,0.0,67.6,996.9,7.25,47.73333333333333,13.0,1019.35,0.0,48.96625895138597,22.44999999999993,5.75
106,531,2012-06-15,0.0,0.0,74.9,995.3666666666668,7.375000000000001,47.833333333333336,12.95,1017.4,0.0,38.38449188289317,22.03333333333319,5.574999999999998
107,532,2012-06-16,0.0,0.0,79.525,993.4333333333334,9.375,57.1,21.25,1015.15,0.0,46.32343516048457,21.716666666666697,11.875
108,533,2012-06-17,0.0,0.0,73.625,989.8666666666668,9.175,62.26666666666667,23.75,1011.45,0.7625,67.69129156472978,21.58333333333337,14.575
109,534,2012-06-18,0.0,0.0,79.47500000000001,985.4,13.724999999999998,63.833333333333336,28.975,1006.7,0.0625,58.92273264201451,21.300000000000068,15.250000000000004
110,535,2012-06-19,0.0,0.0,83.35,989.4333333333334,14.825,65.2,22.3,1010.95,0.0,54.49844016517108,21.51666666666665,7.475000000000001
111,536,2012-06-20,0.0,0.0,84.54,992.4666666666666,15.48,63.9,22.04,1013.9,0.0,50.132067955954575,21.433333333333508,6.559999999999999
112,537,2012-06-21,0.0,0.0,77.84,990.4,10.64,61.53333333333333,20.4,1011.95,0.018,57.343150404622754,21.550000000000068,9.759999999999998
113,538,2012-06-22,0.0,0.0,72.32000000000001,992.7,6.7,53.43333333333334,12.54,1014.8,0.006,51.50725998449126,22.100000000000023,5.840000000000001
114,539,2012-06-23,0.0,0.0,72.16,993.2333333333332,3.96,55.43333333333334,9.8,1015.4,0.0,55.70126303362177,22.166666666666742,5.840000000000002
115,540,2012-06-24,0.0,0.0,76.16,992.7000000000002,4.88,57.333333333333336,11.6,1014.6,0.0,52.18815355230705,21.899999999999864,6.72
116,541,2012-06-25,0.0,0.0,68.23333333333333,994.7666666666664,13.416666666666666,52.53333333333334,18.98333333333333,1017.3,0.0,57.2650393060493,22.533333333333417,5.566666666666668
117,542,2012-06-26,0.0,0.0,67.73333333333333,994.7666666666668,6.05,50.4,15.1,1017.1,0.0,53.84363533881584,22.333333333333258,9.05
118,543,2012-06-27,0.0,0.0,75.01666666666667,990.8333333333334,10.083333333333334,51.79999999999999,20.86666666666667,1012.7,0.0,44.31535866811535,21.866666666666674,10.783333333333337
119,544,2012-06-28,0.0,0.0,85.63333333333333,986.3,10.7,62.63333333333333,18.683333333333334,1007.8,0.0,46.30887290964185,21.499999999999886,7.983333333333332
120,545,2012-06-29,0.0,0.0,77.75,988.6,4.833333333333333,65.13333333333334,13.333333333333334,1010.0,0.1233333333333333,65.24665865813753,21.399999999999977,8.5
121,546,2012-06-30,0.0,0.0,77.39999999999999,987.7333333333332,6.166666666666667,66.5,16.166666666666668,1009.4,0.2666666666666666,69.20628423736564,21.666666666666742,10.0
122,547,2012-07-01,0.0,0.0,78.45,990.7,5.266666666666667,67.83333333333333,17.783333333333335,1012.2,0.0,69.9990530459773,21.500000000000117,12.51666666666667
123,548,2012-07-02,0.0,0.0,79.88333333333333,991.8666666666668,4.749999999999999,69.03333333333335,11.3,1013.65,0.1316666666666666,69.59402839029056,21.783333333333417,6.55
124,549,2012-07-03,0.0,0.0,85.36666666666667,989.9,9.25,67.53333333333333,15.133333333333336,1011.35,0.0,55.381874701189226,21.44999999999993,5.883333333333335
125,550,2012-07-04,0.0,0.0,89.63333333333333,988.6666666666666,8.066666666666666,69.66666666666666,14.533333333333331,1010.05,0.0,52.05926567261624,21.38333333333333,6.466666666666667
126,551,2012-07-05,0.0,0.0,88.28333333333335,990.2333333333332,6.216666666666668,68.43333333333334,15.316666666666665,1011.75,0.0,52.073633393499705,21.516666666666765,9.099999999999998
127,552,2012-07-06,0.0,0.0,87.89999999999999,991.1,5.816666666666666,72.66666666666667,11.983333333333333,1012.6,0.0949999999999999,60.85838578556173,21.499999999999886,6.166666666666666
128,553,2012-07-07,0.0,0.0,84.45,991.9333333333334,7.616666666666666,69.76666666666667,15.183333333333332,1013.7,0.0,61.56164205051829,21.76666666666665,7.5666666666666655
129,554,2012-07-08,0.0,0.0,75.31666666666668,994.8666666666668,12.566666666666665,59.7,18.1,1017.1,0.0866666666666666,58.41530507094224,22.23333333333335,5.533333333333333
130,555,2012-07-09,0.0,0.0,75.7,994.8333333333334,5.666666666666667,58.133333333333326,13.016666666666666,1017.0,0.0,54.53578479056068,22.16666666666663,7.349999999999999
131,556,2012-07-10,0.0,0.0,74.55,996.2666666666668,8.816666666666668,58.366666666666674,14.5,1018.6,0.0,57.141172932627626,22.333333333333144,5.683333333333332
132,557,2012-07-11,0.0,0.0,74.26666666666667,997.3666666666668,7.783333333333332,57.53333333333333,13.5,1019.65,0.0,55.98546393645284,22.28333333333319,5.716666666666668
133,558,2012-07-12,0.0,0.0,77.10000000000001,996.3,6.833333333333333,55.73333333333334,12.616666666666667,1018.35,0.0,47.74982734734048,22.049999999999955,5.783333333333334
134,559,2012-07-13,0.0,0.0,79.06666666666668,995.0666666666666,6.05,60.16666666666666,15.316666666666668,1017.05,0.0,52.47565733578504,21.98333333333335,9.26666666666667
135,560,2012-07-14,0.0,0.0,77.05,994.4666666666668,4.433333333333334,66.03333333333333,13.65,1016.4,0.1233333333333333,68.88927612507328,21.93333333333328,9.216666666666669
136,561,2012-07-15,0.0,0.0,79.11666666666666,994.1666666666666,6.466666666666668,66.13333333333334,12.333333333333334,1016.05,0.1083333333333333,64.58473899209459,21.88333333333333,5.866666666666666
137,562,2012-07-16,0.0,0.0,84.35000000000001,992.5666666666668,6.166666666666667,66.26666666666667,14.199999999999998,1014.15,0.0,54.76514912664901,21.58333333333337,8.033333333333331
138,563,2012-07-17,0.0,0.0,89.11666666666667,988.3333333333334,9.083333333333334,66.86666666666667,15.0,1009.8,0.0,48.064812483078654,21.466666666666583,5.916666666666666
139,564,2012-07-18,0.0,0.0,81.7,989.5333333333332,6.15,70.06666666666666,13.683333333333335,1011.1,0.0,67.95497132658248,21.56666666666661,7.533333333333336
140,565,2012-07-19,0.0,0.0,75.85000000000001,990.0666666666666,8.55,70.73333333333333,25.61666666666667,1011.85,0.63,84.21661149448533,21.783333333333417,17.06666666666667
141,566,2012-07-20,0.0,0.0,73.61666666666666,993.8666666666668,12.566666666666668,63.46666666666667,18.33333333333333,1016.85,0.0733333333333333,70.62430414994945,22.98333333333335,5.766666666666664
142,567,2012-07-21,0.0,0.0,75.86666666666666,995.9333333333334,4.333333333333333,61.63333333333333,9.816666666666666,1018.05,0.0,61.42627069682495,22.11666666666656,5.483333333333333
143,568,2012-07-22,0.0,0.0,80.83333333333333,995.3666666666668,5.733333333333333,65.8,10.983333333333334,1017.25,0.0,60.36482912070957,21.88333333333333,5.250000000000001
144,569,2012-07-23,0.0,0.0,86.5,992.0333333333334,10.533333333333331,66.13333333333333,17.883333333333333,1013.55,0.004,50.89955958227891,21.516666666666534,7.35
145,570,2012-07-24,0.0,0.0,80.83333333333333,991.3333333333334,7.333333333333333,69.0,26.316666666666663,1012.95,0.156,67.39601062374437,21.616666666666674,18.98333333333333
146,571,2012-07-25,0.0,0.0,80.88333333333334,988.2,10.583333333333334,66.16666666666667,20.65,1009.85,0.0966666666666666,61.03717196048735,21.65000000000009,10.066666666666668
147,572,2012-07-26,0.0,0.0,83.48333333333333,982.2,10.8,68.46666666666665,21.53333333333333,1003.55,0.0216666666666666,60.741876727023815,21.350000000000023,10.733333333333336
148,573,2012-07-27,0.0,0.0,75.63333333333333,987.1,6.916666666666667,64.7,17.816666666666666,1009.05,0.0233333333333333,68.93295005191145,21.94999999999993,10.9
149,574,2012-07-28,0.0,0.0,73.59999999999998,995.0666666666666,9.566666666666668,62.0,16.8,1017.7,0.0033333333333333,67.11461334407825,22.63333333333344,7.233333333333332
150,575,2012-07-29,0.0,0.0,75.01666666666667,995.7,5.016666666666667,59.1,11.016666666666666,1017.9,0.0,57.75318558407336,22.200000000000045,5.999999999999999
151,576,2012-07-30,0.0,0.0,79.43333333333334,991.7999999999998,6.666666666666667,60.833333333333336,12.183333333333332,1013.6,0.0,53.09059689870321,21.800000000000185,5.516666666666665
152,577,2012-07-31,0.0,0.0,78.8,990.1,7.866666666666667,65.93333333333332,17.483333333333334,1011.9,0.1216666666666666,64.80805369164543,21.800000000000068,9.616666666666667
153,578,2012-08-01,0.0,0.0,76.28333333333332,991.5333333333334,4.616666666666666,63.6,10.766666666666667,1013.5,0.055,64.91950957761891,21.966666666666583,6.150000000000001
154,579,2012-08-02,0.0,0.0,78.74999999999999,989.1,6.666666666666665,61.866666666666674,12.300000000000002,1010.85,0.0,56.31210123527168,21.749999999999886,5.633333333333337
155,580,2012-08-03,0.0,0.0,80.05,989.0,5.366666666666667,65.43333333333334,10.5,1010.8,0.0,61.14195042938745,21.799999999999955,5.133333333333333
156,581,2012-08-04,0.0,0.0,79.89999999999999,989.2000000000002,5.8500000000000005,68.60000000000001,16.98333333333333,1010.95,0.0,68.53232768267019,21.749999999999886,11.13333333333333
157,582,2012-08-05,0.0,0.0,76.51666666666667,993.8,8.833333333333334,59.7,16.15,1015.1,0.1816666666666666,56.13387267468427,21.299999999999955,7.316666666666665
158,583,2012-08-06,0.0,0.0,73.75,997.4666666666668,5.466666666666666,56.26666666666667,11.983333333333333,1019.55,0.0,54.419683596986864,22.083333333333258,6.516666666666667
159,584,2012-08-07,0.0,0.0,78.8,992.4666666666666,5.95,56.6,13.95,1014.3,0.0,46.58889643285325,21.83333333333337,8.0
160,585,2012-08-08,0.0,0.0,77.85,991.9333333333334,6.816666666666667,64.0,11.833333333333334,1014.0,0.01,62.51322869635035,22.06666666666661,5.016666666666667
161,586,2012-08-09,0.0,0.0,71.76666666666665,990.2666666666668,9.383333333333333,62.36666666666667,18.516666666666666,1012.6,0.0033333333333333,72.3143801320647,22.333333333333258,9.133333333333333
162,587,2012-08-10,0.0,0.0,67.85000000000001,989.1,16.53333333333333,58.1,25.633333333333336,1012.0,0.4066666666666667,71.01756015680598,22.899999999999977,9.100000000000003
163,588,2012-08-11,0.0,0.0,66.68333333333332,992.0666666666668,10.75,50.833333333333336,17.666666666666668,1014.5,0.0716666666666666,56.73146556017126,22.43333333333328,6.916666666666668
164,589,2012-08-12,0.0,0.0,68.95,993.7000000000002,4.316666666666666,54.43333333333334,9.316666666666666,1015.95,0.0,59.899898636051695,22.249999999999886,5.0
165,590,2012-08-13,0.0,0.0,66.7,992.4666666666668,3.1,59.5,9.65,1014.75,0.0466666666666666,77.67919845126995,22.283333333333303,6.550000000000001
166,591,2012-08-14,0.0,0.0,68.01666666666667,991.1666666666666,4.1,60.333333333333336,9.816666666666666,1013.35,0.1683333333333333,76.46917758865317,22.18333333333328,5.716666666666667
167,592,2012-08-15,0.0,0.0,73.78333333333335,990.8333333333334,4.366666666666666,60.70000000000001,11.633333333333333,1012.8,0.0016666666666666,63.70769168622491,21.966666666666583,7.266666666666667
168,593,2012-08-16,0.0,0.0,73.31666666666668,988.5333333333334,9.3,61.366666666666674,17.716666666666665,1010.35,0.0883333333333333,66.25775743748687,21.81666666666649,8.416666666666666
169,594,2012-08-17,0.0,0.0,66.36666666666666,991.9333333333334,7.699999999999999,53.53333333333333,13.616666666666667,1014.45,0.0883333333333333,63.34896214580768,22.51666666666665,5.916666666666668
