,Unnamed: 0,Date,Noro,Salm,TEMP,STP,WDSP,DEWP,MXSPD,SLP,PRCP,RH,SLP-STP,MSXPD-WDSP
77,136,2011-05-17,0.0,0.0,47.7,992.7666666666668,12.075,33.96666666666667,19.05,1016.05,0.0,58.727591828582185,23.28333333333319,6.975000000000001
78,137,2011-05-18,0.0,0.0,50.25,988.9333333333334,7.8,45.2,12.25,1011.95,0.01,82.72511765199563,23.01666666666665,4.45
79,138,2011-05-19,0.0,0.0,56.00000000000001,992.3333333333334,5.475,52.833333333333336,10.925,1015.4,0.0,89.10008962387275,23.06666666666672,5.449999999999999
80,139,2011-05-20,0.0,0.0,57.8,995.3333333333334,3.575,53.86666666666667,8.725,1018.1,0.0,86.72271613210755,22.76666666666665,5.15
81,140,2011-05-21,0.0,0.0,59.525000000000006,990.9333333333334,6.05,55.6,15.25,1012.95,0.0,86.842823165329,22.01666666666665,9.2
82,141,2011-05-22,0.0,0.0,70.775,985.4,11.4,61.7,22.275,1007.1,0.0066666666666666,73.04737876790567,21.69999999999993,10.875
83,142,2011-05-23,0.0,0.0,71.025,980.2,12.975,59.16666666666666,22.25,1001.95,0.2566666666666666,66.20265485365888,21.750000000000117,9.275
84,143,2011-05-24,0.0,0.0,60.05,986.9666666666668,9.0,51.53333333333333,16.7,1009.5,0.0,73.45271431653383,22.533333333333303,7.699999999999999
85,144,2011-05-25,0.0,0.0,53.5,984.8666666666668,8.35,50.63333333333333,17.5,1008.55,0.01,89.98068226608726,23.68333333333328,9.15
86,145,2011-05-26,0.0,0.0,46.625,983.8333333333334,18.4,44.26666666666667,23.975,1007.85,0.8566666666666668,91.440711773375,24.016666666666534,5.575000000000003
87,146,2011-05-27,0.0,0.0,47.8,992.1,10.4,39.2,19.775,1015.65,0.01,71.94809849699773,23.550000000000068,9.375
88,147,2011-05-28,0.0,0.0,55.6,988.0666666666668,6.25,52.06666666666666,13.25,1010.95,0.0033333333333333,87.88792280778729,22.88333333333333,7.0
89,148,2011-05-29,0.0,0.0,59.025,988.4333333333334,4.825,58.93333333333334,20.0,1010.8,0.0766666666666666,99.67312704184852,22.36666666666656,15.175
90,149,2011-05-30,0.0,0.0,73.6,992.2,10.15,64.43333333333334,20.975,1014.4,0.585,73.09188614133136,22.200000000000045,10.825000000000005
91,150,2011-05-31,0.0,0.0,80.175,994.6333333333332,14.325,65.96666666666668,21.3,1016.35,0.0,62.03009825331518,21.71666666666681,6.975
92,425,2012-03-01,0.0,0.0,37.275,984.6,12.45,31.3,25.25,1007.5,0.005,78.77092938672546,22.899999999999977,12.8
93,426,2012-03-02,0.0,0.0,37.125,979.4666666666666,8.075,32.76666666666667,19.05,1004.4,0.05,84.0696007174142,24.933333333333508,10.975
94,427,2012-03-03,0.0,0.0,32.95,980.9666666666666,17.799999999999997,25.166666666666668,24.475,1005.05,0.09,72.71986968287734,24.08333333333337,6.675000000000004
95,428,2012-03-04,0.0,0.0,30.15,987.6666666666666,7.949999999999999,21.73333333333333,13.5,1011.3,0.0,70.4976049317849,23.63333333333333,5.550000000000001
96,429,2012-03-05,0.0,0.0,28.075,998.7666666666668,8.525,18.666666666666668,14.75,1024.35,0.0,67.32767559308859,25.583333333333144,6.225
97,430,2012-03-06,0.0,0.0,43.575,996.7333333333332,17.75,27.399999999999995,29.3,1019.65,0.0,52.59265747378138,22.916666666666742,11.549999999999995
98,431,2012-03-07,0.0,0.0,59.39999999999999,991.1333333333332,23.6,37.9,31.725,1013.35,0.0,44.73136463498878,22.21666666666681,8.125
99,432,2012-03-08,0.0,0.0,49.6,991.7333333333332,16.475,37.8,27.25,1015.0,0.08,63.67649519598923,23.266666666666765,10.775
100,433,2012-03-09,0.0,0.0,35.45,1005.0666666666666,12.8,14.1,18.25,1029.1,0.0525,40.975442025466776,24.033333333333303,5.449999999999999
101,434,2012-03-10,0.0,0.0,37.825,1006.9666666666668,12.275,18.866666666666667,24.0,1030.4,0.0,45.89301953535861,23.433333333333398,11.725
102,435,2012-03-11,0.0,0.0,51.675,1000.5666666666666,11.15,28.0,16.775,1023.4,0.0,39.76352794247083,22.83333333333337,5.625
103,436,2012-03-12,0.0,0.0,58.7,990.1333333333332,14.8,48.9,23.525,1012.45,0.13,69.89461982540914,22.31666666666672,8.725
104,437,2012-03-13,0.0,0.0,56.825,992.9333333333334,7.0,40.833333333333336,11.525,1015.75,0.005,55.005125759387255,22.81666666666661,4.525
105,438,2012-03-14,0.0,0.0,61.725,993.5,9.3,45.633333333333326,19.525,1015.85,0.0,55.51197869307294,22.350000000000023,10.225
106,439,2012-03-15,0.0,0.0,70.27499999999999,992.1,9.475,58.6,15.25,1014.1,0.0,66.54887560635834,21.999999999999886,5.774999999999999
107,440,2012-03-16,0.0,0.0,57.275,994.1,4.05,49.0,12.5,1016.8,0.0,73.83576184495581,22.69999999999993,8.45
108,441,2012-03-17,0.0,0.0,67.075,994.8666666666668,9.675,53.8,15.725,1017.0,0.0,62.42398468213264,22.13333333333333,6.049999999999999
109,442,2012-03-18,0.0,0.0,68.375,993.6333333333332,8.7,55.0,14.95,1015.7,0.0,62.36408131002401,22.06666666666672,6.25
110,443,2012-03-19,0.0,0.0,68.5,992.5,8.475,59.23333333333333,13.775,1014.5,0.0,72.32409188313427,22.0,5.300000000000001
111,444,2012-03-20,0.0,0.0,72.125,992.1,13.325,53.06666666666666,22.95,1014.0,0.0,51.15532037961936,21.899999999999977,9.625
112,445,2012-03-21,0.0,0.0,72.8,994.8333333333334,8.549999999999999,53.43333333333334,14.475,1016.85,0.0,50.681359734963614,22.016666666666534,5.925000000000001
113,446,2012-03-22,0.0,0.0,68.675,995.1333333333332,4.475,54.43333333333334,14.0,1017.25,0.0275,60.46627362018695,22.116666666666674,9.525
114,447,2012-03-23,0.0,0.0,59.475,991.7666666666668,4.05,57.56666666666666,11.75,1014.35,0.2,93.3981784918982,22.583333333333144,7.7
115,448,2012-03-24,0.0,0.0,53.425,987.8333333333334,5.175,52.26666666666666,13.025,1010.45,0.405,95.83795902604815,22.616666666666674,7.85
116,449,2012-03-25,0.0,0.0,54.025000000000006,992.8333333333334,5.975,50.66666666666666,12.275,1016.05,0.0033333333333333,88.37960144566478,23.216666666666583,6.300000000000001
117,450,2012-03-26,0.0,0.0,42.125,1002.1333333333332,13.575,33.26666666666667,20.55,1026.35,0.0025,70.59166124488331,24.216666666666697,6.975
118,451,2012-03-27,0.0,0.0,49.175,997.6,15.625,29.53333333333333,24.3,1020.35,0.0,46.45746574141819,22.75,8.674999999999997
119,452,2012-03-28,0.0,0.0,62.125,988.2,14.25,44.46666666666666,21.75,1010.5,0.0,52.36039588642471,22.300000000000068,7.5
120,453,2012-03-29,0.0,0.0,44.175,996.0,7.475,34.00000000000001,13.45,1019.3,0.0,67.20120558890915,23.299999999999955,5.975
121,454,2012-03-30,0.0,0.0,44.55,988.1333333333332,8.45,39.43333333333334,16.275,1011.65,0.0275,82.10133438726601,23.51666666666665,7.824999999999999
122,455,2012-03-31,0.0,0.0,40.95,991.3666666666668,7.475,35.83333333333333,13.55,1014.95,0.105,81.83219212978302,23.583333333333258,6.075000000000001
123,456,2012-04-01,0.0,0.0,48.425,984.7666666666668,6.575,43.73333333333333,14.225,1008.4,0.055,83.73575538239474,23.63333333333333,7.649999999999999
124,457,2012-04-02,0.0,0.0,50.225,988.4666666666668,10.275,40.2,14.775,1011.75,0.0,68.33039963978624,23.283333333333303,4.5
125,458,2012-04-03,0.0,0.0,55.150000000000006,988.9,8.35,41.53333333333333,16.45,1011.75,0.0,60.04699637441442,22.850000000000023,8.1
126,459,2012-04-04,0.0,0.0,48.9,991.5333333333334,13.475,34.96666666666667,20.3,1014.75,0.0,58.432097024129625,23.216666666666583,6.825000000000001
127,460,2012-04-05,0.0,0.0,44.275,993.2666666666668,14.95,32.46666666666667,20.3,1016.8,0.0,62.94995658310818,23.53333333333319,5.35
128,461,2012-04-06,0.0,0.0,42.625,1000.7666666666668,9.325,28.766666666666666,16.025,1024.5500000000002,0.0,57.69641806906105,23.783333333333417,6.699999999999999
129,462,2012-04-07,0.0,0.0,48.2,1000.9666666666668,5.7,30.666666666666668,13.25,1024.25,0.0,50.4582993707386,23.283333333333303,7.55
130,463,2012-04-08,0.0,0.0,55.60000000000001,999.3,11.375,33.333333333333336,19.3,1022.25,0.0,42.77846006520874,22.94999999999993,7.925000000000001
131,464,2012-04-09,0.0,0.0,53.45,993.7666666666668,11.275,29.666666666666668,23.775,1016.5,0.0,39.8851603840107,22.733333333333235,12.5
132,465,2012-04-10,0.0,0.0,41.9,994.8,13.35,19.366666666666667,20.0,1018.2,0.0,40.01140485828747,23.399999999999977,6.65
133,466,2012-04-11,0.0,0.0,39.925,1000.2,7.999999999999999,23.166666666666668,13.3,1024.05,0.0,50.75668758928479,23.850000000000023,5.300000000000002
134,467,2012-04-12,0.0,0.0,45.25,1001.1666666666666,3.925,28.5,12.7,1024.5,0.0,51.62356922322262,23.33333333333337,8.774999999999999
135,468,2012-04-13,0.0,0.0,52.2,998.7000000000002,8.600000000000001,30.3,18.275,1021.65,0.0,42.8493523844149,22.949999999999815,9.674999999999995
136,469,2012-04-14,0.0,0.0,57.975,991.9,9.65,46.333333333333336,16.725,1014.35,0.03,65.13903311114657,22.44999999999993,7.075000000000001
137,470,2012-04-15,0.0,0.0,65.8,984.6666666666666,13.825,58.5,24.200000000000003,1006.4,0.5625,77.32485462775432,21.73333333333335,10.375000000000004
138,471,2012-04-16,0.0,0.0,59.175,983.2333333333332,22.125,49.46666666666667,29.975,1005.75,0.295,70.18681379789604,22.516666666666765,7.850000000000001
139,472,2012-04-17,0.0,0.0,47.325,1002.7333333333336,7.0,36.1,17.5,1026.15,0.0075,64.83898224026515,23.41666666666663,10.5
140,473,2012-04-18,0.0,0.0,53.1,998.9666666666668,9.675,38.53333333333334,20.075000000000003,1021.7,0.0,57.58524424885534,22.73333333333335,10.400000000000002
141,474,2012-04-19,0.0,0.0,56.925,991.3,8.925,46.23333333333333,15.225,1013.85,0.01,67.39028054585332,22.54999999999984,6.299999999999999
142,475,2012-04-20,0.0,0.0,45.275,986.0,10.85,41.3,23.25,1008.85,0.005,85.87248046119544,22.84999999999991,12.4
143,476,2012-04-21,0.0,0.0,43.2,993.7,11.1,32.4,22.525,1017.15,0.0225,65.4155120706917,23.450000000000045,11.425
144,477,2012-04-22,0.0,0.0,44.325,994.3666666666668,11.9,28.5,21.05,1017.95,0.0,53.47312673572239,23.58333333333337,9.15
145,478,2012-04-23,0.0,0.0,46.175,993.5333333333334,11.675,23.8,19.575000000000003,1016.8,0.0,41.01399834165524,23.266666666666534,7.900000000000002
146,479,2012-04-24,0.0,0.0,48.85,985.7666666666668,5.075,24.166666666666668,11.225,1008.55,0.0,37.66508480845746,22.78333333333319,6.15
147,480,2012-04-25,0.0,0.0,53.875,983.2666666666668,6.6,40.1,14.225,1005.8,0.0,59.503361469028434,22.53333333333319,7.625
148,481,2012-04-26,0.0,0.0,49.675,986.5,11.525,43.53333333333333,20.975,1009.75,0.0125,79.30913748545954,23.25,9.45
149,482,2012-04-27,0.0,0.0,42.825,1000.2333333333332,8.95,25.53333333333333,15.0,1023.8,0.0,50.0985139480555,23.56666666666672,6.050000000000001
150,483,2012-04-28,0.0,0.0,45.9,996.9,12.25,34.96666666666666,18.775,1020.3,0.1149999999999999,65.4109568701922,23.399999999999977,6.524999999999999
151,484,2012-04-29,0.0,0.0,47.8,999.9666666666668,10.025,37.2,16.75,1023.45,0.01,66.52028601755237,23.48333333333335,6.725000000000001
152,485,2012-04-30,0.0,0.0,53.675,992.2,5.85,49.73333333333333,12.75,1015.25,0.0675,86.46742351178389,23.050000000000068,6.9
153,486,2012-05-01,0.0,0.0,55.225,991.8,5.2,51.833333333333336,11.25,1015.15,0.14,88.3292417694918,23.34999999999991,6.05
154,487,2012-05-02,0.0,0.0,66.625,987.6666666666666,10.05,59.4,20.275,1009.9,0.1475,77.60359058807332,22.23333333333335,10.225
155,488,2012-05-03,0.0,0.0,74.675,989.6333333333332,10.725,63.93333333333333,19.975,1011.4,0.0,69.29003642904378,21.76666666666688,9.250000000000002
156,489,2012-05-04,0.0,0.0,64.825,990.8666666666668,10.075,59.26666666666667,17.975,1013.0,0.2175,82.21063720724136,22.13333333333333,7.900000000000002
157,490,2012-05-05,0.0,0.0,53.95,993.0666666666666,7.6,52.1,12.475,1016.05,0.0025,93.44082782231888,22.98333333333335,4.875
158,491,2012-05-06,0.0,0.0,57.325,992.7333333333332,7.449999999999999,53.0,16.75,1015.5,0.025,85.46131765504312,22.766666666666765,9.3
159,492,2012-05-07,0.0,0.0,58.15,988.8333333333334,5.625,56.0,13.25,1011.45,0.5549999999999999,92.54829108893438,22.616666666666674,7.625
160,493,2012-05-08,0.0,0.0,58.625,988.6666666666666,5.65,48.5,15.5,1011.15,0.0574999999999999,69.04206579232334,22.48333333333335,9.85
161,494,2012-05-09,0.0,0.0,55.725,989.7666666666668,8.025,44.333333333333336,13.225,1012.45,0.0025,65.47863484117804,22.68333333333328,5.199999999999999
162,495,2012-05-10,0.0,0.0,52.325,992.6666666666666,4.925,36.56666666666667,10.975,1015.55,0.0025,54.83692743078936,22.88333333333333,6.05
163,496,2012-05-11,0.0,0.0,59.425,995.9,6.675,36.66666666666666,15.5,1018.6,0.0,42.57251133304597,22.700000000000045,8.825
164,497,2012-05-12,0.0,0.0,61.400000000000006,999.5,9.225,46.1,15.275,1022.0,0.12,57.15395119399588,22.5,6.049999999999999
165,498,2012-05-13,0.0,0.0,56.875,1000.4333333333334,7.6,36.53333333333333,14.225,1023.5,0.06,46.40251146741301,23.06666666666661,6.625
166,499,2012-05-14,0.0,0.0,60.45,996.4,3.25,35.96666666666667,10.475,1019.0,0.0,39.92726100983823,22.600000000000023,7.225
167,500,2012-05-15,0.0,0.0,69.45,991.6,9.15,41.26666666666667,16.475,1013.55,0.0,35.9209014059935,21.950000000000045,7.325000000000003
168,501,2012-05-16,0.0,0.0,59.075,993.8,11.3,40.5,17.7,1017.1,0.0,50.08750010608494,23.299999999999955,6.399999999999999
169,502,2012-05-17,0.0,0.0,56.675,997.7666666666668,4.175,37.96666666666666,10.475,1020.6,0.0,49.45323355447072,22.833333333333258,6.3
170,503,2012-05-18,0.0,0.0,64.225,995.0,7.0,40.66666666666667,12.3,1017.4,0.0,42.03188103009198,22.40000000000009,5.299999999999999
171,504,2012-05-19,0.0,0.0,72.475,993.8333333333334,7.399999999999999,49.2,14.025,1015.95,0.0,43.81895491956356,22.116666666666674,6.625000000000001
172,505,2012-05-20,0.0,0.0,77.27499999999999,993.4666666666668,9.8,56.96666666666666,18.725,1015.3,0.0125,49.63826267602796,21.833333333333258,8.925
173,506,2012-05-21,0.0,0.0,62.475,996.2666666666668,11.625,50.03333333333333,19.05,1019.0,0.04,63.772984093992655,22.733333333333235,7.425000000000001
174,507,2012-05-22,0.0,0.0,57.425,995.5,7.524999999999999,41.8,12.2,1018.35,0.0,55.87925220937707,22.84999999999991,4.675
175,508,2012-05-23,0.0,0.0,61.375,989.8,5.075,41.26666666666667,12.05,1012.2,0.0075,47.54938517316172,22.399999999999977,6.9750000000000005
176,509,2012-05-24,0.0,0.0,73.1,984.5333333333332,12.925,50.333333333333336,23.25,1006.15,0.0,44.75530125861064,21.616666666666674,10.325
177,510,2012-05-25,0.0,0.0,72.825,989.1333333333332,10.75,53.36666666666667,20.975,1011.35,0.0,50.51531344151128,22.216666666666697,10.225
178,511,2012-05-26,0.0,0.0,66.825,996.8666666666668,8.575,51.36666666666667,16.95,1019.4,0.0175,57.57937681802581,22.533333333333417,8.375
