,Unnamed: 0.1,Unnamed: 0,CDCID,GenusName,InitialExposure,LastExposure,TotalCases,Exposurestate,ExposureState,ExposureCounty1,ExposureCounty2,ExposureCounty3,ExposureCounty4,ExposureCounty5,ExposureCounty6,ExposureCounty7,ExposureCounty8,ExposureCounty9,ExposureCounty10,ExposureCounty11,ExposureCounty12,ExposureCounty13,ExposureCounty14,ExposureCounty15,ExposureCounty16,ExposureCounty17,ExposureCounty18,ExposureCounty19,TEMP,SLP,WDSP,PRCP,RH,SLP-STP,MXSPD-WDSP,Median age,Immigrants,Households Median Income,%Food preparation,"%Farming, fishing, and forestry",Population Density
75,280,338,263289,Salmonella,2015-04-11,2015-04-17,14,CT,Connecticut,New Haven,,,,,,,,,,,,,,,,,,,51.53928571,1021.638095,6.285714286,0.005238095,47.88458747,7.838095,6.846428574,39.66823843988457,34928.684166529856,61574.29889309062,5.146509923414532,0.2740763549816737,1427.6859444528425
76,281,339,263301,Salmonella,2015-05-01,2015-05-09,6,MO,Missouri,Jefferson,,,,,,,,,,,,,,,,,,,68.51666667,1016.546667,6.386666667,0.071111111,55.24169546,30.6844448,8.200000003,38.47025954896838,9513.624849426576,55421.06429735293,5.873462937150303,0.1803734206412139,336.40419171874123
77,282,340,263324,Salmonella,2015-05-07,2015-05-11,75,WI,Wisconsin,Kenosha,,,,,,,,,,,,,,,,,,,54.86,1015.35,9.64,0.082,89.00404746,26.87,9.97,37.21236376838391,10285.679956422957,54636.888534661055,6.2117604125672825,0.549516990072103,615.6160201883096
78,284,342,263328,Salmonella,2015-03-07,2015-03-07,14,AZ,Arizona,Maricopa,,,,,,,,,,,,,,,,,,,68.44,1014.7,5.16,0.0,20.23574253,42.86,7.75,35.35484831019414,197635.094007038,53757.341011967896,5.854154945141179,0.2917834957857178,430.36938229094767
79,285,343,263332,Salmonella,2015-04-27,2015-04-27,9,IA,Iowa,Johnson,,,,,,,,,,,,,,,,,,,50.9,1020.1,4.5,0.0,52.40068012,24.5,5.4,29.739347297191184,16229.035780139731,55348.47203910533,7.422176420195695,0.483546193343165,224.1982409899273
80,286,344,263356,Salmonella,2015-04-26,2015-05-08,8,AR,Arkansas,Craighead,,,,,,,,,,,,,,,,,,,63.11538462,1016.0,6.146153846,0.0,62.68803753,9.807692,6.853846154,33.43481761083061,7891.2694721508,42205.34241366023,6.465479593552781,1.193776497376855,141.89250105486332
81,287,345,264875,Salmonella,2015-05-02,2015-05-10,10,KS,Kansas,Norton,,,,,,,,,,,,,,,,,,,61.30555556,1010.453333,9.814444444,0.117777778,63.62018244,82.2299997,8.617777776,44.00301476080136,643.4127650720026,46196.234362493946,4.1806842517845615,4.818461327916628,6.396509917168809
82,288,347,264877,Salmonella,2015-05-02,2015-05-03,8,MD,Maryland,Montgomery,,,,,,,,,,,,,,,,,,,60.6,1016.4517211914062,2.7,0.0,53.15530094,12.565766334533691,7.8,38.50703797031186,64861.74857726408,98928.41696366148,4.148815059560567,0.0724791239492283,2055.9728678912743
83,290,350,264905,Salmonella,2014-04-30,2014-08-15,22,CA,California,Ventura,,,,,,,,,,,,,,,,,,,66.81466049,1013.860108,6.932716049,0.000216049,66.83397032,5.128472,7.197993831,36.74255356123339,38398.94094210327,76943.17114338066,5.148201987878099,3.932653556790578,451.5316452776189
84,291,351,264960,Salmonella,2015-05-16,2015-05-16,14,FL,Florida,Orange,,,,,,,,,,,,,,,,,,,77.75,1022.05,7.95,0.22,69.12497415,4.0,6.55,34.27904324280636,100141.83186632115,47624.87379379136,8.408358741815066,0.2689153577062494,1340.396661857205
85,292,352,264981,Salmonella,2015-05-09,2015-07-22,5,MN,Minnesota,Crow Wing,Hennepin,Ramsey,,,,,,,,,,,,,,,,,65.83466667,1014.098933,6.729066667,0.151306667,65.18182479,33.063733,6.700000003,38.07138786810208,43994.06334393646,56825.63642051392,5.619871046729839,0.3263576487148465,1885.9291364174064
86,294,354,265006,Salmonella,2015-05-10,2015-05-13,7,KY,Kentucky,McCracken,,,,,,,,,,,,,,,,,,,67.825,1019.275,5.85,0.1275,67.64915539,14.625,7.15,42.44342993932062,3252.563630608004,43796.53550966931,7.726184756124892,0.3895041442906499,263.32608100522293
87,296,356,265091,Salmonella,2015-03-30,2015-04-26,6,MI,Michigan,Wayne,,,,,,,,,,,,,,,,,,,48.47410714,1014.877381,8.441071429,0.08235119,57.87045271,23.8247024,7.564285711,37.72742450479734,57474.40966142999,41370.25490225432,6.548023897259768,0.2361796137026357,2919.316480620062
88,297,357,265092,Salmonella,2015-04-26,2015-04-26,5,MI,Michigan,Wayne,,,,,,,,,,,,,,,,,,,47.3,1011.766667,8.95,0.0,45.37890965,23.841667,4.55,37.7317027613576,57447.62909205035,41359.09579532152,6.542023034961782,0.2358862785098024,2918.6543483389355
89,313,376,266080,Salmonella,2015-05-21,2015-05-21,8,AL,Alabama,Walker,,,,,,,,,,,,,,,,,,,65.9,1013.5126953125,3.7,0.0,88.49557669,43.04031753540039,5.2,42.4649350587061,3138.6889633055284,36228.34922024712,4.53401015194191,0.4152281016127415,83.52651094871881
90,322,386,266271,Salmonella,2015-03-18,2015-03-19,38,AZ,Arizona,Pinal,,,,,,,,,,,,,,,,,,,67.35,1016.0394897460938,4.4,0.005,47.37112269,39.044132232666016,9.575,36.786050600757065,43727.76506152598,50062.24514851636,5.37779253198282,1.5230240442016434,72.79850579992933
91,343,409,267376,Salmonella,2015-03-26,2015-04-04,28,ID,Idaho,Ada,,,,,,,,,,,,,,,,,,,50.92,1020.94,6.72,0.0,42.98643599,101.07,7.45,35.573011696103734,27536.901429767808,55916.266878203736,5.6936844148065004,0.4451690949656604,390.6929238973139
92,352,424,268683,Salmonella,2016-04-16,2016-04-19,7,FL,Florida,Volusia,,,,,,,,,,,,,,,,,,,69.61875,1021.8,10.5625,0.01625,68.25097209,1.1375,5.1625,46.38579377605218,35852.91665763993,41303.77564728297,7.410326428517954,0.4045810625953482,459.2409055651979
93,353,425,268717,Salmonella,2016-03-12,2016-08-12,15,UT,Utah,Wasatch,,,,,,,,,,,,,,,,,,,56.79350649,1014.5191650390624,4.194805195,0.0,41.2613729,28.91520500183105,11.45064936,33.167667478378256,2588.824683201257,68235.21975753679,7.292113834751269,0.1157578224149035,23.08729803859999
94,354,426,268767,Salmonella,2016-04-22,2016-04-30,9,WI,Wisconsin,Dane,,,,,,,,,,,,,,,,,,,49.31111111,1014.488889,8.166666667,0.083333333,68.55580379,31.6777779,6.377777773,34.62111632273118,37898.236588092965,63306.533598563765,5.760250691953666,0.522896918833526,428.0139512083268
95,355,429,268795,Salmonella,2016-03-18,2016-04-27,51,GA,Georgia,Cobb,,,,,,,,,,,,,,,,,,,61.3097561,1017.939024,6.662195122,0.082682927,53.09085866,37.8292679,6.706097558,36.04300995271876,65424.17338828744,66512.78019884574,5.899822686583574,0.1053669216034889,2125.069279369022
96,357,431,268835,Salmonella,2016-05-04,2016-05-17,29,OH,Ohio,Wayne,,,,,,,,,,,,,,,,,,,53.68571429,1014.3,7.157142857,0.076428571,71.45766623,41.2214286,7.207142853,38.81618421676802,5714.912446481105,50663.0461174243,5.791349438177597,1.920766660319899,208.1814686023096
97,359,433,268913,Salmonella,2016-05-08,2016-05-16,93,NY,New York,Suffolk,,,,,,,,,,,,,,,,,,,54.71777778,1013.958333,6.957777778,0.0665,60.07249852,2.313889,7.002222222,40.727804896689385,33449.78577780331,89029.86981252041,4.605789345127131,0.197808454189936,1644.802805052739
98,360,434,269012,Salmonella,2016-05-20,2016-05-20,30,IA,Iowa,Chickasaw,,,,,,,,,,,,,,,,,,,62.92,1019.12,6.8,0.0,39.61811873,36.24,6.35,44.188420809768935,368.63771393577593,47304.21547083418,4.1995384354302185,3.0599292699045995,24.204555682370938
99,361,435,269106,Salmonella,2016-05-21,2016-05-21,10,CT,Connecticut,New Haven,,,,,,,,,,,,,,,,,,,58.23333333,1020.1,3.133333333,0.0,58.91360058,9.966667,6.433333334,39.792967341446925,35081.07289574652,61903.20743338229,5.195378637650246,0.2373356821170268,1425.071008460313
100,362,436,269155,Salmonella,2016-05-29,2016-05-29,12,TX,Texas,Upshur,,,,,,,,,,,,,,,,,,,76.6,1016.0108032226562,1.9,0.0,82.89471124,45.97121810913086,4.1,40.530654390298565,3167.733850478976,47018.34629205732,4.389108170231159,0.8384289714251524,68.92961782544131
101,363,437,269204,Salmonella,2016-05-12,2016-08-11,35,TN,Tennessee,Davidson,Williamson,,,,,,,,,,,,,,,,,,76.99257246,1016.259348,3.782101449,0.1025,68.31979352,21.317935,8.056884061,36.57834523242907,35134.11711276257,73884.02526325235,4.965252718438041,0.1414437149352263,831.4255551802448
102,398,480,271834,Salmonella,2016-04-20,2016-04-20,5,CA,California,Santa Clara,,,,,,,,,,,,,,,,,,,65.85,1013.55,4.775,0.0,44.9005228,4.275,6.975,36.8033819894968,107405.78975960505,97600.52771915492,4.628201050445383,0.3863685534346341,1452.0708918104417
103,405,489,274008,Salmonella,2016-03-26,2016-03-27,8,WA,Washington,Snohomish,,,,,,,,,,,,,,,,,,,47.6,1016.2,4.225,0.0425,64.23561215,13.275,8.025,37.64457136425301,47592.62470461176,71206.07721212691,5.293933992628134,0.4649805551706546,359.04082621999
104,408,493,274120,Salmonella,2016-05-01,2016-05-01,7,MD,Maryland,Prince George's,,,,,,,,,,,,,,,,,,,52.45,1019.7,3.7,0.09,93.05258905,5.8,6.3,35.89593824541511,55864.73543995699,74664.77920311989,4.619522285286103,0.1490157237472208,1852.9005673921447
105,410,495,274239,Salmonella,2016-04-02,2016-05-26,6,MA,Massachusetts,Bristol,,,,,,,,,,,,,,,,,,,50.98363636,1015.608182,6.035454545,0.104545455,59.61256701,2.339091,6.905454545,40.6350096394194,21305.557582745267,57494.53022368729,5.576130997073588,0.4782631435171764,1000.5842587765018
106,412,497,274360,Salmonella,2016-04-29,2016-10-06,14,IL,Illinois,Cook,DuPage,Kankakee,Kendall,,,,,,,,,,,,,,,,69.81777433,1015.567205,6.150397811,0.140634428,61.71523759,29.5483053,6.913151439,36.57183830547893,61228.5620439904,68688.4308506875,5.14964015880398,0.307262611091086,2229.341778636125
107,413,498,274412,Salmonella,2016-04-20,2016-08-05,101,NC,North Carolina,Alamance,Buncombe,Chatham,Cleveland,Cumberland,Dare,Duplin,Durham,Gaston,Granville,Henderson,Lee,Mecklenburg,Orange,Randolph,Rowan,Wake,Wilson,,73.18701398,1015.732978,4.36780228,0.147906871,72.05798132,17.3726266,6.65112463,39.38967650400904,17167.8037725972,48329.43866541428,5.644355198052794,1.059791487100915,448.84438738017695
108,414,499,274650,Salmonella,2017-04-14,2017-04-16,23,SC,South Carolina,Hampton,,,,,,,,,,,,,,,,,,,69.67333333,1025.633333,3.533333333,0.0,27.91511229,1.433333,4.766666667,40.099320717242726,756.7010289006965,31952.903204474034,3.379976119972236,1.1984789806301075,36.14256154218169
109,418,504,274762,Salmonella,2017-03-23,2017-05-29,7,PA,Pennsylvania,Montgomery,Philadelphia,,,,,,,,,,,,,,,,,,56.48284314,1015.7375,5.458823529,0.094558824,64.10087511,8.908578,6.327450981,37.58300181432178,60473.874498841935,61330.58640609813,5.392403251123737,0.1286974324522877,6672.156010452456
110,419,505,274807,Salmonella,2017-04-14,2017-04-18,15,OK,Oklahoma,Washington,,,,,,,,,,,,,,,,,,,68.4,1015.004,8.516,0.318,71.0147623,26.362,9.202,40.294745560538594,4031.906827386812,50026.7856740826,5.858090938370206,0.2984770007840485,124.89405335383069
111,421,507,274913,Salmonella,2017-04-28,2017-05-01,9,MA,Massachusetts,Suffolk,,,,,,,,,,,,,,,,,,,59.6875,1017.075,4.425,0.0025,65.11717731,0.975,10.9,32.466879081953195,74967.69938712145,58636.08769000694,7.429510222972914,0.1506366745024878,13269.34129845411
112,424,510,275069,Salmonella,2017-04-24,2017-05-05,5,PA,Pennsylvania,Berks,,,,,,,,,,,,,,,,,,,62.11666667,1013.725,6.383333333,0.12,68.73573383,13.225,7.116666667,39.84163652385452,16801.330882738763,57831.4221499928,5.615252956512073,0.8896507114113957,483.8773612760714
113,432,519,275767,Salmonella,2017-04-13,2017-04-19,12,IL,Illinois,La Salle,,,,,,,,,,,,,,,,,,,61.19428571,1021.257143,7.785714286,0.142857143,29.97880052,27.3142859,7.812857144,41.82341081090077,5297.329238751727,52495.47338509769,6.335858032150668,0.8403678128766906,98.40674063188736
114,439,530,275984,Salmonella,2017-05-13,2017-05-13,11,MI,Michigan,Wayne,,,,,,,,,,,,,,,,,,,56.95,1011.7,3.125,0.0,67.181246,23.35,5.575,37.83073904299156,61129.23026566188,42609.73704635313,6.378554793846101,0.2694507660803563,2884.351644828394
115,453,547,276953,Salmonella,2017-05-28,2017-05-28,15,NE,Nebraska,Platte,,,,,,,,,,,,,,,,,,,62.74,1013.0,8.95,0.01,54.89035659,58.94,11.05,38.38739284388697,1389.278732137822,58498.31497159115,5.351391539389558,2.0677526097919774,48.59953924049814
116,465,562,278312,Salmonella,2017-04-01,2017-06-14,7,MD,Maryland,Baltimore City,,,,,,,,,,,,,,,,,,,65.36266667,1014.015333,5.618666667,0.0638,57.10963859,0.432666,5.532000003,34.80041268447663,39982.91963567246,45105.38096073128,5.470440510580759,0.0645622862952584,7669.049525940075
117,466,563,278497,Salmonella,2017-04-24,2017-07-28,18,PA,Pennsylvania,Bucks,,,,,,,,,,,,,,,,,,,67.209375,1013.514737,3.624479167,0.099479167,71.26109184,15.9871328,5.717708333,43.436167554549975,27208.586839643234,80525.14008104948,4.550036490929927,0.1915418473095874,1036.3885063278028
118,473,575,279324,Salmonella,2018-03-04,2018-03-21,9,KS,Kansas,Montgomery,,,,,,,,,,,,,,,,,,,47.29722222,1016.3,9.938888889,0.061388889,54.58290409,28.75,7.800000001,40.342830225576165,2076.1688331378664,44230.98581542038,4.676615594763196,0.5915334119933585,51.87363133160128
119,474,576,279440,Salmonella,2018-03-18,2018-03-20,5,PA,Pennsylvania,Montgomery,,,,,,,,,,,,,,,,,,,34.66666667,1013.0,4.066666667,0.0,46.0047542,11.283333,6.400000003,41.21514623049642,46026.04496699295,85505.92529086517,4.543522362179085,0.1108405726365638,1696.0380301035827
120,475,577,279503,Salmonella,2018-03-26,2018-04-13,8,MA,Massachusetts,Essex,,,,,,,,,,,,,,,,,,,41.03684211,1016.873684,6.544736842,0.059210526,56.04278032,4.618421,6.815789478,40.80585392804776,32004.71696465626,74145.22153095574,5.8421561991321465,0.2311873199008554,1578.2879548017718
121,476,578,279565,Salmonella,2018-04-03,2018-04-03,7,PA,Pennsylvania,Dauphin,,,,,,,,,,,,,,,,,,,40.8,1018.7,5.8,0.38,85.8559417,12.4,7.2,39.64211971884821,18401.652535806712,57573.32201108192,5.5790788101069,0.4041249482480644,521.2135762468787
122,478,580,280206,Salmonella,2018-04-07,2018-04-07,9,AZ,Arizona,Maricopa,,,,,,,,,,,,,,,,,,,81.29,1007.35,5.92,0.0,19.04082394,41.81,6.05,36.03117094653316,209351.84980170347,59407.32808836463,5.804540729148582,0.3080378343527412,454.27095185644094
123,480,582,279999,Salmonella,2018-04-02,2018-05-12,9,WI,Wisconsin,Milwaukee,Racine,Sheboygan,,,,,,,,,,,,,,,,,43.51422764,1017.22439,8.668699187,0.095955285,59.92914678,27.0746339,6.930487803,38.68429805245268,18231.69258321009,54374.50043803119,5.728484062090937,0.675028186443392,1591.2109278067512
124,492,595,281948,Salmonella,2018-04-13,2018-05-15,95,GA,Georgia,Newton,,,,,,,,,,,,,,,,,,,64.9369697,1018.014242,4.64,0.15969697,61.06615744,34.2784844,6.23030303,36.198590335127335,8272.897318727271,52977.352136179805,5.656119710765923,0.1183050991871424,387.5609823309685
125,494,598,281159,Salmonella,2018-05-19,2018-07-29,9,KS,Kansas,Finney,,,,,,,,,,,,,,,,,,,76.23611111,1012.001389,10.95694444,0.218333333,56.65252029,97.8611112,10.94027778,30.55341872551044,1918.9141212733048,53656.7085941071,6.494771574300198,3.000567149776393,28.469705228297723
126,498,603,282002,Salmonella,2018-05-17,2018-07-16,8,KY,Kentucky,Oldham,,,,,,,,,,,,,,,,,,,78.34311475,1015.136885,5.237704918,0.179344262,69.01752681,20.1454096,7.219016392,39.00703400414851,5513.401122072072,95047.10056763346,4.1245285399435,0.2470693518769337,347.090965044951
127,502,607,282198,Salmonella,2018-04-12,2018-05-31,8,MI,Michigan,Jackson,Lenawee,Macomb,Muskegon,Wayne,,,,,,,,,,,,,,,56.2316,1015.973556,7.4656,0.135262222,64.98196473,25.7508774,7.21,40.15492317741116,25675.462875068308,50538.09894610357,6.0031885193311005,0.4283003960439444,1078.2323541294272
128,521,634,284577,Salmonella,2018-03-30,2018-03-30,9,CA,California,Orange,,,,,,,,,,,,,,,,,,,61.6,1016.933333,3.033333333,0.0,72.49075195,2.1,5.566666667,37.56586139318432,138287.57983219027,82739.84032498587,5.814912578000227,0.3573133322609852,3996.526352805311
129,525,638,286974,Salmonella,2018-03-18,2018-03-29,14,IL,Illinois,Cook,,,,,,,,,,,,,,,,,,,37.76111111,1020.075,11.03055556,0.014166667,66.21511329,23.6777778,7.85416666,36.45576456357446,173319.95812087232,60030.4643214152,5.624203743149728,0.0812343687323936,5541.025537649188
130,527,641,287338,Salmonella,2019-03-22,2019-04-10,7,MN,Minnesota,Hennepin,,,,,,,,,,,,,,,,,,,41.00166667,1019.408333,7.266666667,0.0485,59.77498398,32.8249997,6.733333333,36.425347880896645,84180.20700822334,74938.36331838404,5.34554879667484,0.2009575601677641,2235.809528123428
131,528,642,287512,Salmonella,2019-04-20,2019-04-20,7,WA,Washington,King,,,,,,,,,,,,,,,,,,,52.0,1016.666667,3.7,0.136666667,78.52787037,6.4,3.933333333,37.06271007918674,157929.5067177033,91198.84114037454,5.440618125581988,0.2704208800390962,1028.3024616283649
132,529,643,287527,Salmonella,2019-03-08,2019-03-08,6,IA,Iowa,Polk,,,,,,,,,,,,,,,,,,,26.85,1019.7,6.35,0.065,88.62531348,34.85,4.15,35.31782007528456,30373.787558771044,66474.09253447708,5.639970378503264,0.3831833676147121,828.4721456825149
133,531,646,289142,Salmonella,2019-04-22,2019-04-26,7,MI,Michigan,Washtenaw,,,,,,,,,,,,,,,,,,,53.7,1012.0,7.0,0.128,64.30663716,30.4,7.4,33.42832678851714,40376.53660447415,70557.10515438931,6.546340469000621,0.2118669297552818,519.783427427498
134,532,647,287969,Salmonella,2019-05-10,2019-05-20,6,CT,Connecticut,New London,,,,,,,,,,,,,,,,,,,55.05,1012.695455,9.554545455,0.080454545,71.61142854,0.159091,6.681818185,41.50208888417883,17988.73742387616,72134.42953313388,6.741473735770392,0.1818161938388448,403.3875975662027
135,533,648,288028,Salmonella,2019-04-06,2019-04-12,22,WV,West Virginia,Kanawha,Mason,Roane,,,,,,,,,,,,,,,,,63.1,1013.542857,4.357142857,0.084285714,59.77660786,34.9571427,5.928571433,44.21559229955498,3161.888842081129,40020.36178509687,5.105133807086438,0.6000493487967586,99.02125239156967
136,534,649,288070,Salmonella,2019-05-12,2019-05-19,6,MI,Michigan,Oakland,,,,,,,,,,,,,,,,,,,56.675,1011.1375,6.45625,0.080625,60.30960646,30.375,7.4625,40.86453040361594,68353.2047000619,77501.30430776029,5.061856824546141,0.1128744270709253,1444.2233439712122
137,546,667,290645,Salmonella,2019-05-05,2019-10-12,14,NC,North Carolina,Nash,,,,,,,,,,,,,,,,,,,76.14596273,1016.267081,4.416149068,0.10689441,71.95027718,5.578261,6.167701862,41.4894131223216,8037.80626938244,49173.09318157391,5.850461641626287,1.0525080219105307,173.94527194002325
138,547,669,290670,Salmonella,2019-05-11,2019-07-11,9,MA,Massachusetts,Essex,,,,,,,,,,,,,,,,,,,64.11774194,1012.540323,5.742741935,0.133709677,66.19644639,4.471775,6.273387095,40.8157042368614,31703.966215980563,77134.64026922754,5.785507335585586,0.2361118875906788,1588.7083988771694
139,553,675,290822,Salmonella,2019-04-03,2019-04-03,13,IL,Illinois,Cook,,,,,,,,,,,,,,,,,,,45.78333333,1022.1,9.166666667,0.0,52.66063887,23.1666667,7.033333333,36.64284701226123,170808.9011816352,62755.78529084844,5.520815081581252,0.0734651128438422,5518.416514415633
140,573,698,293355,Salmonella,2019-04-28,2019-05-10,10,KY,Kentucky,Kenton,,,,,,,,,,,,,,,,,,,63.06923077,1015.971538,6.223076923,0.163076923,73.57924644,25.3546149,7.078461537,37.02878133021037,13342.835004415982,62657.19151430293,6.018856492651737,0.2033006920099335,1029.4666747230024
