,Unnamed: 0.1,Unnamed: 0,CDCID,GenusName,InitialExposure,LastExposure,TotalCases,Exposurestate,ExposureState,ExposureCounty1,ExposureCounty2,ExposureCounty3,ExposureCounty4,ExposureCounty5,ExposureCounty6,ExposureCounty7,ExposureCounty8,ExposureCounty9,ExposureCounty10,ExposureCounty11,ExposureCounty12,ExposureCounty13,ExposureCounty14,ExposureCounty15,ExposureCounty16,ExposureCounty17,ExposureCounty18,ExposureCounty19,TEMP,SLP,WDSP,PRCP,RH,SLP-STP,MXSPD-WDSP,Median age,Immigrants,Households Median Income,%Food preparation,"%Farming, fishing, and forestry",Population Density
34,87,107,11959,Salmonella,2012-06-01,2012-06-21,102,PA,Pennsylvania,Berks,Bucks,Chester,Delaware,Lancaster,Montgomery,Philadelphia,York,,,,,,,,,,,,68.38015873,1015.96131,4.175757576,0.109231602,67.19689106,11.797024,6.300865804,38.84148183789812,30097.419699288304,64059.011215423845,5.005564573736026,0.4669733387427407,2402.660734639747
35,89,109,11972,Salmonella,2012-06-10,2012-07-05,12,TN,Tennessee,Davidson,,,,,,,,,,,,,,,,,,,82.04615385,1015.011538,4.715384615,0.008076923,46.91771624,21.2961534,6.353846155,33.873519407790894,49496.48195001476,46670.92238427947,5.89752157465942,0.1094913678945519,1238.9412912311466
36,90,110,11975,Salmonella,2012-07-27,2012-07-28,27,TN,Tennessee,Humphreys,,,,,,,,,,,,,,,,,,,81.69,1014.4,4.385,0.09,30.14831867,16.7,5.225,40.71157405591069,993.2828903687592,41719.80693432473,8.078540084869699,1.1053973524803578,34.7442725181661
37,91,111,11996,Salmonella,2012-07-20,2012-07-22,10,IL,Illinois,Cumberland,,,,,,,,,,,,,,,,,,,78.38,1016.6,4.606666667,0.0,59.84133877,22.22,6.346666663,40.56814523068055,652.4823212664327,44054.70964737135,4.872598772224546,0.7909908084526088,31.953641155314045
38,92,112,12042,Salmonella,2012-07-24,2012-08-13,5,MN,Minnesota,Becker,,,,,,,,,,,,,,,,,,,69.37619048,1016.8521118164062,5.814285714,0.0,70.82330755,46.1009521484375,6.795238096,42.570968175640985,1808.3107313963253,48724.024167256764,3.958817949638327,2.1134812383023425,24.728522962870606
39,96,116,12074,Salmonella,2012-08-25,2012-08-27,24,MN,Minnesota,Cottonwood,,,,,,,,,,,,,,,,,,,72.06666667,1013.3429565429688,4.233333333,0.0,69.84097337,39.40562438964844,4.766666667,43.48727916809245,574.7136809892367,43101.37383697301,5.4893097312576,2.6148768131179208,18.28132783393883
40,97,117,12130,Salmonella,2012-06-10,2012-07-05,9,MA,Massachusetts,Essex,,,,,,,,,,,,,,,,,,,69.99230769,1012.982692,5.144230769,0.114615385,65.45090121,4.357692,6.461538461,40.29020253056907,29025.581995529767,66460.7928369439,5.085468300810252,0.2781595348965828,1506.4358880756836
41,100,120,12233,Salmonella,2011-07-29,2011-10-03,10,NY,New York,Broome,Monroe,Ontario,Seneca,Suffolk,Westchester,,,,,,,,,,,,,,68.59087885,1014.144281,5.684787427,0.174112952,76.5919071,15.8685795,5.814278603,40.034605122933016,20172.667821007664,61339.61282068033,4.792727027436831,0.3484834452778534,917.7098298510768
42,101,121,12290,Salmonella,2012-08-27,2012-09-10,17,IL,Illinois,Kane,,,,,,,,,,,,,,,,,,,70.78,1014.753333,5.233333333,0.157333333,69.98200749,25.553333,6.673333337,34.58907120649051,28235.66061186935,68866.91197890864,4.4495097688010965,0.2127118176227917,987.2103234236184
43,106,127,12396,Salmonella,2012-07-27,2012-08-19,16,KS,Kansas,Graham,,,,,,,,,,,,,,,,,,,78.07916667,1014.404167,7.4375,0.03625,43.7862433,76.5625003,8.57916667,49.27773149724042,175.3651074964108,42311.74309950698,4.022406138530869,2.899476895182083,2.923224843567803
44,112,134,12684,Salmonella,2012-07-18,2012-07-18,13,CA,California,Riverside,,,,,,,,,,,,,,,,,,,79.1,1011.55,4.816666667,0.0,31.51527325,22.21,9.016666663,33.60776898948842,129814.31239468716,57699.632315489005,5.476794545338199,1.102859866604322,302.00256267979603
