,Unnamed: 0,CDCID,GenusName,InitialExposure,LastExposure,TotalCases,Exposurestate,ExposureState,ExposureCounty1,ExposureCounty2,ExposureCounty3,ExposureCounty4,ExposureCounty5,ExposureCounty6,ExposureCounty7,ExposureCounty8,ExposureCounty9,ExposureCounty10,ExposureCounty11,TEMP,SLP,WDSP,PRCP,RH,SLP-STP,MXSPD-WDSP,Median age,Immigrants,Households Median Income,%Food preparation,"%Farming, fishing, and forestry",Population Density
253,786,266725,Norovirus,2015-12-10,2015-12-11,9,MI,Michigan,Oakland,,,,,,,,,,,46.2,1006.05,7.95,0.0,74.13718899,30.575,8.325,40.79535102723216,71189.68917099657,67381.52319377314,5.135629997973895,0.1021855960182332,1416.547816523126
254,787,266727,Norovirus,2015-12-11,2015-12-11,8,MN,Minnesota,Hennepin,,,,,,,,,,,38.8,1003.866667,7.9,0.136666667,74.89852884,32.2000003,6.43333333,36.09827223575727,82238.58296938444,65761.9798455731,5.621356701901667,0.1841703284646914,2162.4594774046163
255,788,266583,Norovirus,2015-12-01,2015-12-01,13,MN,Minnesota,Ramsey,,,,,,,,,,,33.0,1006.3,5.3,0.26,88.93160396,24.6,4.6,34.60213999774636,47041.07407883275,56034.505070402185,5.600667502018712,0.2542837493303769,3462.3216733460026
256,790,266595,Norovirus,2015-12-04,2015-12-05,6,MN,Minnesota,Ramsey,,,,,,,,,,,34.4,1027.35,6.85,0.0,78.5981261,26.7,5.65,34.60192390299633,47056.37026451818,56042.17453247339,5.602140523740037,0.2538144560123012,3462.647477824672
257,793,266635,Norovirus,2015-12-06,2015-12-06,8,OH,Ohio,Mahoning,,,,,,,,,,,34.2,1032.48,3.11,0.0,82.57346501,43.76,4.14,43.29326056083617,10819.750221897846,41370.11763752586,6.879216363987641,0.3338274392269867,570.0571643934832
258,794,266643,Norovirus,2015-12-04,2015-12-04,73,MI,Michigan,Livingston,,,,,,,,,,,39.0,1016.1174926757812,9.0,0.0,79.15902866,26.472915649414062,5.0,42.07554529765133,8893.563527091936,75093.14191241222,4.971339508028076,0.1767400486053573,326.3833690795076
259,795,266648,Norovirus,2015-12-02,2015-12-03,10,WI,Wisconsin,Ozaukee,,,,,,,,,,,35.4,1014.75,6.15,0.0,68.62800598144531,22.80927276611328,5.3,43.79318423196186,4911.175249609858,76327.16629401137,4.2909468835511895,0.938249836068887,374.3015679224266
260,796,266667,Norovirus,2015-12-09,2015-12-09,9,MN,Minnesota,Hennepin,,,,,,,,,,,36.76666667,1004.266667,4.2,0.066666667,85.26636073,32.4000003,4.4,36.098132372931616,82237.8498761573,65755.04726881419,5.6214949202226085,0.1841366418925492,2162.338466976296
261,797,266679,Norovirus,2015-12-11,2015-12-11,5,FL,Florida,Orange,,,,,,,,,,,67.55,1018.4,4.05,0.0,68.84820449,4.0,4.4,34.391865734521566,101973.234856149,47898.08664235569,8.356642916970799,0.253142512725647,1358.7487984582103
262,798,266723,Norovirus,2015-12-16,2015-12-21,170,OH,Ohio,Guernsey,,,,,,,,,,,38.92,1018.981667,7.295,0.026666667,40.30835886,36.906667,6.03166667,42.194428949648845,1639.7525908551531,40921.29291536587,5.532167992525614,0.6779163046314592,75.8869349931742
263,799,266745,Norovirus,2015-12-10,2015-12-10,20,WI,Wisconsin,Waukesha,,,,,,,,,,,43.8,1016.5333251953124,10.3,0.0,74.11235785,8.083749771118164,11.7,42.79303443097071,21500.98948291673,76503.13977591196,4.832526060500343,0.1431618242539557,716.5380288620767
264,800,266903,Norovirus,2015-12-31,2015-12-31,9,OH,Ohio,Franklin,,,,,,,,,,,33.4,1024.3,6.975,0.0,83.67157341,31.275,4.5,33.8,76479.0,52341.0,6.086136853308413,0.0846896659138696,2284.449162892952
265,801,266911,Norovirus,2016-01-02,2016-01-02,6,MN,Minnesota,Dakota,,,,,,,,,,,20.65,1016.2999877929688,5.9,0.0,78.00939459,14.754165649414062,6.15,37.50083263233475,25632.313349633143,75572.22483152249,5.1915540299312415,0.2322292750861255,726.5980930111804
266,802,266758,Norovirus,2015-12-17,2015-12-23,43,WI,Wisconsin,Waukesha,,,,,,,,,,,31.75714286,1016.5333251953124,8.942857143,0.0,77.78250573,8.083749771118164,5.942857147,42.79622783758735,21504.442572773063,76522.22618733723,4.831466600390876,0.1427145859823236,716.6115889912768
267,803,266810,Norovirus,2015-12-12,2015-12-12,6,OH,Ohio,Cuyahoga,,,,,,,,,,,59.825,1015.833333,7.125,0.0,73.47535639,27.0999997,4.375,40.39986603705779,47224.78306855648,44170.01529627176,5.97333173351439,0.0967293766824025,2763.479740450875
268,804,266819,Norovirus,2015-12-11,2015-12-11,51,MD,Maryland,Baltimore City,,,,,,,,,,,50.55,1013.75,0.6,0.0,79.05444574,0.45,2.3,34.59518519058192,39359.75415819386,42180.69850276617,5.397470252733573,0.0496915057978962,7690.850994918369
269,805,266837,Norovirus,2015-12-16,2015-12-16,25,CT,Connecticut,Hartford,,,,,,,,,,,44.75,1016.05,6.0,0.095,63.03474289,3.65,9.45,40.09590339111605,38108.51648735039,66343.66145831485,4.746869645427523,0.1366595618051367,1220.2527877501902
270,806,266839,Norovirus,2015-12-20,2015-12-20,10,MI,Michigan,Washtenaw,,,,,,,,,,,28.1,1027.1,6.9,0.0,66.20541133,31.9,6.1,33.39783650736073,39783.491078011,60992.664812691495,6.1917109152207175,0.1349669070840511,501.4248212672732
271,807,266841,Norovirus,2015-12-23,2015-12-24,5,WI,Wisconsin,Marathon,,,,,,,,,,,33.1,1002.85,10.625,0.47,94.22959942,49.4,7.925,40.594348187542806,5905.425167743769,54084.36451861543,4.581868789292087,1.5182006824727785,87.4908228279186
272,808,266863,Norovirus,2015-12-26,2015-12-26,9,VA,Virginia,Alexandria,,,,,,,,,,,58.04,1026.47,4.92,0.15,44.40512912,2.6,7.37,35.99720310658388,23911.483293606,89128.02986833006,4.629840281529909,0.0675150754053088,9932.285316643034
273,809,266980,Norovirus,2016-01-02,2016-01-06,11,OH,Ohio,Butler,,,,,,,,,,,29.81,1027.2,4.87,0.0,65.74923483,24.28,5.64,36.40231440361937,23638.553714134883,57553.600798039246,6.4944879324716,0.1198653111800431,797.6496285656953
274,810,267250,Norovirus,2016-01-19,2016-01-19,6,TN,Tennessee,Greene,,,,,,,,,,,15.82,1028.9,3.02,0.0,55.36008795,51.28,6.2,43.71680086725392,3416.2216940592334,35216.40436386777,5.241636632056737,0.3516551945093378,110.21639323468447
275,811,267028,Norovirus,2016-01-07,2016-01-07,13,OR,Oregon,Deschutes,,,,,,,,,,,29.15,1011.2,1.25,0.0,88.55745964,117.4,5.25,41.905300867133896,9830.378432705877,51267.662384067095,7.077341050808442,0.8954888365783703,55.23076634427041
276,812,267077,Norovirus,2016-01-09,2016-01-09,58,OH,Ohio,Cuyahoga,,,,,,,,,,,48.36666667,1011.8,9.1,0.26,81.49023843,27.4333333,4.56666667,40.40003049619867,47338.17678357858,44201.34301646125,5.981981595146602,0.0972646388412622,2762.681349054636
277,814,267137,Norovirus,2016-01-16,2016-01-16,11,OR,Oregon,Washington,,,,,,,,,,,46.93,1011.5,6.45,0.25,85.26385478,4.95,13.06,36.10486818306151,43631.07104367796,66845.49044930981,5.453738318747571,1.1701021684031945,768.5131289269424
278,815,267183,Norovirus,2016-01-18,2016-02-01,92,TN,Tennessee,Hawkins,,,,,,,,,,,30.95533333,1018.42,3.234666667,0.138,54.51887915,50.238,6.582666666,43.43819127725879,3212.298008215445,36949.24631154602,6.661481378428364,0.5049319046348654,116.20665617181382
279,816,267199,Norovirus,2016-01-16,2016-01-16,10,CT,Connecticut,Hartford,,,,,,,,,,,38.25,1000.95,5.3,0.14,84.6800677,4.3,6.7,40.10413878043208,38207.16994718388,66451.71676459313,4.70908004854422,0.1362748899459489,1220.064489763963
280,817,267222,Norovirus,2016-01-27,2016-01-28,6,VA,Virginia,Frederick,,,,,,,,,,,33.6,1018.4583740234376,5.9,0.0,68.47203459,42.29937362670898,8.6,40.12715650068728,4892.033723590615,69078.75241851552,3.5771676203042078,0.4094714917558144,196.8759727485646
281,818,267227,Norovirus,2016-01-26,2016-01-26,5,OH,Ohio,Darke,,,,,,,,,,,36.9,1019.4998779296876,14.9,0.0,88.05611681,38.534027099609375,7.1,41.8306243237021,2048.842979885629,44771.36761787638,5.694001359936644,1.7244958180811438,87.51777915018269
282,820,267345,Norovirus,2016-01-09,2016-01-09,48,WA,Washington,Pierce,,,,,,,,,,,34.325,1019.0,0.975,0.0,101.3724758,15.25,4.425,35.80345012741098,58324.67527948615,59972.26961993013,5.490968238792495,0.4412165831842941,492.4825969111856
283,821,267350,Norovirus,2016-02-06,2016-02-14,112,TN,Tennessee,Washington,,,,,,,,,,,27.27777778,1019.688889,4.488888889,0.028888889,52.67098094,50.3333334,6.812222221,39.79377693510836,8134.997562114087,42946.00245117215,6.998451257007504,0.1964194012957602,384.0816437659071
284,825,267362,Norovirus,2016-02-02,2016-02-05,10,MI,Michigan,Macomb,,,,,,,,,,,34.775,1016.2,8.75,0.195,79.35911226,21.675,8.55,40.811017090238224,40927.33631364727,54662.400911933095,6.103457974911146,0.1414121360171436,1784.565875701751
285,826,267365,Norovirus,2016-02-06,2016-02-06,5,OH,Ohio,Hancock,,,,,,,,,,,30.4,1025.6,6.5,0.0,74.55535369,29.9,5.5,39.187460966955314,5026.823052258909,50967.14802680351,6.833810881869439,0.2366307299060606,142.00789584927344
286,827,267368,Norovirus,2016-02-05,2016-02-06,7,NY,New York,Suffolk,,,,,,,,,,,33.45833333,1022.67,8.075,0.4175,74.07150841,2.695,8.275,40.63534013897692,33546.369500286164,88742.7702173985,4.548976285042034,0.1890057569407644,1645.855042668942
287,830,267437,Norovirus,2016-02-04,2016-02-06,52,OH,Ohio,Franklin,,,,,,,,,,,31.58333333,1025.2,6.375,0.102222222,65.1643379,31.5166667,5.95833333,33.80275014522627,76606.23236756746,52439.21005849581,6.088559397268187,0.0831943096564794,2287.5266008593767
288,831,267463,Norovirus,2015-12-05,2015-12-05,29,CA,California,Orange,,,,,,,,,,,57.7,1021.4,1.0,0.0,62.86094495,2.3,3.033333333,37.07679090393841,134990.056470108,76458.1403819358,5.701853449884117,0.3152319373349989,3939.6094831813393
289,833,267485,Norovirus,2016-02-14,2016-02-18,500,MI,Michigan,Washtenaw,,,,,,,,,,,19.62,1022.04,5.36,0.008,77.12740668,32.12,5.62,33.406879129051305,39939.93003802622,61071.81195298972,6.170242657226668,0.134506036663714,502.2191367029413
290,834,267489,Norovirus,2016-02-13,2016-02-14,14,NY,New York,Suffolk,,,,,,,,,,,12.83333333,1022.08,12.43333333,0.0,47.90959638,2.755,10.4,40.64310991032421,33537.69558146452,88762.42322557673,4.553799479313941,0.1896420831241667,1645.7803728007684
291,835,267497,Norovirus,2016-02-06,2016-02-06,22,OH,Ohio,Medina,,,,,,,,,,,33.46,1026.34,7.16,0.0,58.47410675,35.2,3.87,41.442034538167206,8480.220491617845,67125.11659828699,5.212398723169804,0.2259932808377683,415.0893209956209
292,836,267501,Norovirus,2016-02-10,2016-02-11,57,OR,Oregon,Lane,,,,,,,,,,,49.7,1022.65,3.2,0.0,85.40090408,13.9,6.2,39.30117567635931,24693.95127810546,44166.73731095839,7.223227454557399,1.1727548597054187,78.49664109808722
293,837,267523,Norovirus,2016-02-13,2016-02-15,17,WI,Wisconsin,Kenosha,,,,,,,,,,,13.13333333,1026.2,8.4,0.0,66.08641105,29.2333333,8.3,37.42781381490365,10138.177549984348,55036.61906424619,6.275686604038239,0.566605981552541,616.8590694192309
294,838,267539,Norovirus,2016-02-20,2016-02-20,20,MN,Minnesota,Hennepin,,,,,,,,,,,39.66666667,1008.966667,9.8,0.316666667,72.30963105,31.7333337,7.93333333,36.10718185646155,82351.30749039954,66040.44134522951,5.61271178045563,0.185541131562986,2166.552734343797
295,839,267555,Norovirus,2016-02-18,2016-02-19,13,TN,Tennessee,Greene,,,,,,,,,,,40.42,1027.4,2.715,0.005,45.52567981,50.15,7.525,43.74318370237311,3420.330196549865,35271.31459756628,5.305507041355055,0.343820943650532,110.20834564337692
296,840,267556,Norovirus,2016-02-15,2016-02-15,6,FL,Florida,Polk,,,,,,,,,,,62.96666667,1020.3,7.4,0.0,73.60894677,4.933333,5.93333333,40.30692801337559,35695.776887831315,43228.99233754576,6.770353057614544,1.5029039322666369,349.27615856188123
297,841,267571,Norovirus,2016-02-20,2016-02-20,8,OH,Ohio,Hamilton,,,,,,,,,,,58.4,1015.7,9.4,0.0,63.11128991,17.9,9.6,36.997485862121344,41876.96200365793,49119.127005199065,6.382450190519111,0.0943355053591265,1981.6770891494305
298,842,267572,Norovirus,2016-01-27,2016-02-14,16,KS,Kansas,Wyandotte,,,,,,,,,,,36.16736842,1018.400526,8.774210526,0.025789474,57.64762935,32.8068418,6.858947364,33.31497536712984,11304.231431619568,40173.07193807093,6.291147828171059,0.3888234770126962,1061.4189465191278
299,844,267640,Norovirus,2016-02-18,2016-02-18,24,WI,Wisconsin,Dane,Dodge,,,,,,,,,,22.7,1025.3,9.45,0.0,72.30419834,33.7,13.0,38.3178478236853,21854.487254156946,58421.480977869855,5.5962737795309305,1.1127379707475216,264.02993698848326
300,845,267666,Norovirus,2016-02-26,2016-02-27,11,MN,Minnesota,Hennepin,,,,,,,,,,,37.06666667,1015.683333,8.183333333,0.0,58.62712119,33.0166663,4.316666667,36.1083619119106,82369.53761273876,66069.08461140245,5.611569612755389,0.185677287567748,2166.9106537504613
301,846,267718,Norovirus,2016-02-20,2016-02-23,18,MN,Minnesota,Hennepin,,,,,,,,,,,34.25833333,1017.95,6.083333333,0.079166667,73.214922,32.7833333,5.816666667,36.10745002538359,82355.42789156051,66047.01242655181,5.612452327757493,0.1855725169713859,2166.6354964999123
302,847,267765,Norovirus,2015-12-01,2015-12-02,5,CA,California,Orange,,,,,,,,,,,56.21666667,1019.4,2.1,0.0,41.49953399,2.316667,4.433333333,37.07353449302009,134971.40331856644,76451.66650963391,5.700580551474742,0.3150349313076603,3939.3365089138433
303,849,267794,Norovirus,2016-02-27,2016-02-29,52,NC,North Carolina,Mecklenburg,,,,,,,,,,,49.0,1019.666667,6.0,0.0,42.60696754,27.8333337,8.03333333,34.53374713137311,75335.02339801089,57105.50700835011,6.228030570991742,0.1039706737678922,1897.0092879930287
304,850,267815,Norovirus,2016-02-09,2016-02-15,11,FL,Florida,St. Johns,,,,,,,,,,,53.0,1021.542857,8.157142857,0.012857143,57.81833793,0.285714,7.671428573,42.71997880416588,20856.09288512764,66437.96028411304,7.205219449468941,0.1458556021078238,351.92610474784834
305,851,267816,Norovirus,2016-02-26,2016-02-26,5,FL,Florida,Flagler,,,,,,,,,,,53.15,1022.48,7.49,0.0,49.99577026,0.86,4.28,49.698929362135125,6766.012917988382,47940.915865799216,6.420123268739134,0.7184901727549134,208.27651179265973
306,855,267965,Norovirus,2015-12-27,2015-12-29,13,NE,Nebraska,Douglas,,,,,,,,,,,21.05,1024.533333,10.28333333,0.063333333,80.64292447,39.6166663,5.53333334,33.99875013184158,30782.79672700116,54648.60699068592,5.7333802509140055,0.354182898039274,1636.7468353648885
307,858,268032,Norovirus,2016-02-06,2016-02-15,30,NC,North Carolina,Mecklenburg,,,,,,,,,,,34.21,1019.98,5.38,0.001,41.8539643,28.29,5.19,34.523904980351226,75216.30681325149,57021.33328828216,6.232068226953826,0.1046862178651505,1895.0659938572055
308,860,268212,Norovirus,2016-02-21,2016-02-21,5,GA,Georgia,DeKalb,,,,,,,,,,,57.7,1019.4,5.1,0.0,92.70193692,35.8,8.9,35.11258028869967,67752.73364882037,51480.44669358936,6.159507441183073,0.0819691039226312,2681.036108881386
309,863,268129,Norovirus,2015-12-03,2015-12-03,6,CA,California,Orange,,,,,,,,,,,59.63333333,1017.8,2.166666667,0.0,38.4667494,2.333333,5.166666666,37.07493393077755,134979.3981328476,76454.43022842998,5.701125656390995,0.3151188764847451,3939.453857302863
310,866,268133,Norovirus,2015-12-12,2015-12-12,19,CA,California,Orange,,,,,,,,,,,54.83333333,1012.6,4.633333333,0.09,42.70901167,2.3,8.699999997,37.08321211033466,135027.3336797295,76471.34631642349,5.704408975899641,0.3156375053080441,3940.1469026388295
311,868,268172,Norovirus,2015-12-01,2015-12-04,6,IL,Illinois,Piatt,,,,,,,,,,,35.28,1020.85,8.565,0.0675,43.69087576,27.1425,4.5625,43.281146657678455,934.3576704767707,65928.56500941441,3.24227627270886,0.9323656335394824,37.56396265636433
312,869,268173,Norovirus,2016-01-23,2016-01-23,32,IL,Illinois,Lake,,,,,,,,,,,27.0,1024.2,4.4,0.01,77.76242457,28.3,3.6,37.61993539229047,39233.93655998056,78082.69614012183,4.653606545212133,0.1377482040146797,1584.1948392247273
313,870,268174,Norovirus,2016-01-30,2016-02-01,23,IL,Illinois,Cook,,,,,,,,,,,39.38888889,1007.85,6.5,0.006666667,77.82726292,23.1166667,6.81111111,35.91542270603755,178966.07978136363,55335.82436327839,5.646386480235979,0.0931372412904559,5538.681045119393
314,871,268176,Norovirus,2016-02-27,2016-03-01,8,IL,Illinois,DuPage,,,,,,,,,,,38.6625,1010.575,13.925,0.0175,65.22914405,26.5875,6.9375,38.8082327961347,54532.96773963617,79867.00304152459,4.593285919929863,0.0986752205766415,2841.60773080574
315,872,268221,Norovirus,2015-12-05,2015-12-05,42,ND,North Dakota,Burleigh,,,,,,,,,,,35.8,1018.1,3.1,0.0,72.9781552,60.8,5.8,36.8021200568981,6935.913080988814,65213.11200842092,4.342589796003121,0.5005629113655826,53.93912967328134
316,882,268567,Norovirus,2015-02-27,2015-02-27,87,PA,Pennsylvania,Philadelphia,,,,,,,,,,,26.0,1027.2,6.8,0.0,49.01882141,4.5,4.3,33.605574916211935,70658.23472783508,37528.72334895267,6.456174737112829,0.0957501119062081,11547.004793231245
317,891,268773,Norovirus,2016-02-14,2016-02-14,8,CA,California,Orange,,,,,,,,,,,58.76666667,1016.833333,1.6,0.006666667,77.36566825,2.133333,5.733333333,37.1359282897504,135361.00143688577,76610.0545683314,5.728232160932471,0.3200669131052413,3944.532253550987
318,896,268794,Norovirus,2015-12-02,2015-12-04,93,CA,California,Orange,,,,,,,,,,,58.13333333,1018.522222,2.155555556,0.0,49.18360132,2.311111,4.855555555,37.074933118067285,134979.39800818622,76454.43251783239,5.701125746174495,0.3151189795403821,3939.453781080717
319,898,268802,Norovirus,2015-12-12,2015-12-12,11,CA,California,Contra Costa,,,,,,,,,,,50.8,1018.057143,4.7,0.021428571,69.80245257,1.457143,5.78333333,38.788733191177386,61315.06996823497,80134.32686524537,4.75592806886384,0.3150659847991406,1530.0302179509797
320,938,270065,Norovirus,2016-02-23,2016-03-03,84,AL,Alabama,Winston,,,,,,,,,,,47.28,1019.63,6.11,0.212,66.69244786,36.29,6.39,43.9070328711925,881.2844445503977,33172.57304372014,5.270348186406025,0.2123227205798431,39.32920367819384
321,939,270082,Norovirus,2015-01-31,2015-01-31,42,CA,California,Orange,,,,,,,,,,,62.4,1011.5,2.866666667,0.0,74.09186448,2.333333,4.1,36.73374409499542,133959.0762110831,76043.04513583994,5.612213018827877,0.3075839434784768,3907.6839533604257
322,944,270122,Norovirus,2016-01-22,2016-01-25,9,GA,Georgia,Muscogee,,,,,,,,,,,40.225,1016.075,8.525,0.43,65.16466529,14.425,5.7,33.51098787279076,23449.90244178181,42354.341862771296,8.4256618010656,0.0703786723383028,925.8757987782036
323,954,270565,Norovirus,2016-01-05,2016-01-05,8,CA,California,San Diego,,,,,,,,,,,56.31538462,1011.036364,5.530769231,0.1625,90.65017187,17.2440563,12.4,35.10314788801913,153162.5871866501,64321.303348293055,6.344641067907119,0.6460363372653668,766.304003792729
324,964,270816,Norovirus,2015-12-31,2016-01-01,18,IN,Indiana,Carroll,,,,,,,,,,,29.39,1025.89,9.69,0.0,78.41074223,28.77,4.87,41.50088858435201,1406.805528346599,52005.22068353553,4.435054450796203,1.073084985876747,53.76916673601126
325,967,270857,Norovirus,2016-01-24,2016-01-24,19,IN,Indiana,Allen,,,,,,,,,,,23.5,1019.4,7.9,0.0,78.78267886,31.2,8.0,35.59824956668348,13945.521302791863,49101.23947089578,5.960899384851162,0.162970175123169,553.1624754791001
326,968,270895,Norovirus,2016-12-02,2016-12-07,35,VA,Virginia,Albemarle,,,,,,,,,,,41.775,1018.816667,3.116666667,0.205,68.96118498,23.8333337,4.2,38.90042817911549,12823.78942457271,70196.54737618883,5.401346686736243,0.665133551044464,144.60525956284005
327,971,271054,Norovirus,2016-12-06,2016-12-15,10,WI,Wisconsin,Dane,,,,,,,,,,,17.83,1022.52,6.74,0.046,71.10564083,33.59,4.13,34.69324215454963,37851.13530152037,64630.4259275261,5.902161030523123,0.5121391662104415,431.3891092034343
328,973,271092,Norovirus,2016-12-16,2016-12-16,11,TN,Tennessee,Davidson,,,,,,,,,,,26.9,1025.6,6.15,0.0,43.04564527,23.4,6.3,34.19752340071759,52317.87456875857,50376.38661349163,6.111740437466468,0.1011529241208818,1324.260170853123
329,974,271102,Norovirus,2016-12-03,2016-12-03,29,IA,Iowa,Calhoun,,,,,,,,,,,33.36,1017.654052734375,2.81,0.0,80.46984108,36.36508941650391,6.14,45.43854004380533,1129.770249934692,44620.17572006671,4.374180510416156,3.4726671909592484,17.332979866613965
330,975,271124,Norovirus,2016-12-17,2016-12-17,34,NY,New York,Monroe,,,,,,,,,,,24.9,1014.2,7.4,0.31,72.39456499,21.7,4.6,38.59877728435091,35092.5587892114,53513.204251701405,5.808541957741704,0.1386206378015136,1140.025031956577
331,976,271130,Norovirus,2016-12-18,2016-12-18,6,SC,South Carolina,Charleston,,,,,,,,,,,66.725,1019.7,7.833333333,0.0,90.54572765,0.733333,6.166666667,36.787962712107735,28891.0767902282,54853.67039806138,7.716641934358173,0.1826084105022024,415.2464613036003
332,977,271195,Norovirus,2016-12-14,2016-12-26,18,WI,Wisconsin,Oconto,,,,,,,,,,,18.83846154,1013.806640625,7.530769231,0.0,71.13913172,60.12749481201172,6.630769229,45.78463445124482,1587.5486701914774,53971.056556648095,4.334451743399215,2.6270119779750973,37.55099410961997
333,978,271230,Norovirus,2016-12-23,2016-12-25,12,MN,Minnesota,Washington,,,,,,,,,,,33.23,1020.6,6.973333333,0.016666667,90.04636786,31.3866667,5.966666667,38.997191291120174,17925.62477557264,86624.15251409274,4.891294231851039,0.3346600329391893,647.1974722918821
334,981,271351,Norovirus,2016-12-09,2016-12-10,5,MD,Maryland,Harford,,,,,,,,,,,31.95,1027.65,7.7,0.0,49.90426488,22.064998626708984,4.35,40.28540959977804,12889.266937189845,80957.51230808075,4.465967085011938,0.2755711588642103,571.3779764607442
335,982,271412,Norovirus,2017-01-07,2017-01-07,20,NY,New York,Queens,,,,,,,,,,,24.93333333,1024.1,11.93333333,0.12,53.95619607,0.4,7.73333334,37.90569430251468,88464.02542028541,59801.216640422776,7.059631562398914,0.0855684698003728,21289.419736775413
336,983,271460,Norovirus,2016-12-27,2016-12-29,34,OH,Ohio,Cuyahoga,,,,,,,,,,,37.42222222,1015.166667,13.02222222,0.103333333,66.62405976,28.166667,6.34444445,40.39987934566904,47327.184946679256,45277.490678233335,6.061292890082068,0.094967103641117,2753.193363961336
337,984,271544,Norovirus,2017-01-07,2017-01-08,14,OH,Ohio,Cuyahoga,,,,,,,,,,,13.65,1031.666667,12.95,0.006666667,63.95301922,28.833334,7.3375,40.40032027436455,47323.68162218123,45317.74261010597,6.060777141501175,0.0950694255039189,2753.0255009882
338,985,271571,Norovirus,2017-01-07,2017-01-07,25,WI,Wisconsin,Waukesha,,,,,,,,,,,2.3,1016.5,8.4,0.0,66.38528027,7.425416946411133,9.7,43.00321706577409,21908.517233069026,78315.37362152763,4.697222875841376,0.1394878355180091,719.4760078459351
339,986,271647,Norovirus,2017-01-06,2017-01-21,6,KS,Kansas,Shawnee,,,,,,,,,,,32.078125,1019.771875,6.46875,0.05625,72.07228868,36.74375,5.925,38.8015747975258,9057.692143189272,52184.872148415234,5.706456288043634,0.223285169056936,328.2178082331219
340,987,271655,Norovirus,2016-12-24,2016-12-24,22,FL,Florida,Duval,,,,,,,,,,,63.06666667,1026.52,3.316666667,0.0,87.26544558,2.786667,3.683333333,36.000491920604745,57214.26164866608,49158.745129003175,6.498505294702726,0.1547081294481522,1181.7110536882772
341,989,271671,Norovirus,2017-01-08,2017-01-20,92,IA,Iowa,Black Hawk,,,,,,,,,,,23.51538462,1021.315385,7.523076923,0.138461538,78.41864713,33.8076927,6.838461537,34.80447722825099,8050.655281377371,50391.30645372933,6.771474500236365,0.6471333526163645,234.774438820389
342,990,271687,Norovirus,2016-12-31,2016-12-31,9,MN,Minnesota,Ramsey,,,,,,,,,,,26.4,1004.9,10.1,0.0,72.87455827,26.3,7.0,34.6,47521.0,57717.0,5.38606597607915,0.1941124154448532,3492.0701662177253
343,991,271740,Norovirus,2017-01-14,2017-01-15,28,MN,Minnesota,Stearns,,,,,,,,,,,8.35,1017.621826171875,4.2,0.0,79.35200998,38.0091667175293,4.25,34.09906269985414,15855.610436545589,57051.578561906645,6.365305273220409,1.108192904641102,114.44673174554144
344,992,271793,Norovirus,2016-12-09,2016-12-11,11,MD,Maryland,Montgomery,,,,,,,,,,,28.6,1017.488525390625,7.666666667,0.0,51.3920697,11.662016868591309,8.366666663,38.5905245051794,67596.54596422221,100251.85889366904,4.28679167698514,0.1039360118119448,2087.9792977703178
345,993,271876,Norovirus,2017-01-20,2017-01-20,17,CT,Connecticut,Hartford,,,,,,,,,,,38.6,1016.0,2.75,0.0,74.4751486,3.65,3.8,40.20970348314869,39163.71918322812,68126.04013775988,4.393142273058504,0.1404522241016782,1218.54386023269
346,995,271884,Norovirus,2017-01-21,2017-01-23,58,OH,Ohio,Wayne,,,,,,,,,,,50.4,1003.533333,6.066666667,0.243333333,84.15961476,40.5666663,5.900000003,38.79697989638064,5960.695301848529,51477.41884081281,6.179046898443833,2.030397360522457,208.604317827656
347,996,271925,Norovirus,2015-02-25,2015-02-27,27,MA,Massachusetts,Plymouth,,,,,,,,,,,22.4,1016.666667,5.683333333,0.05,60.91159268,3.85,6.849999997,41.844619778542416,22487.731935636544,75780.06271276034,5.857557248837677,0.2501581199105069,760.5636342889128
348,997,271939,Norovirus,2017-01-20,2017-01-27,12,MI,Michigan,Lapeer,,,,,,,,,,,37.0125,1021.3614501953124,4.4,0.011666667,95.60216787,37.92916488647461,5.075,43.50494213290204,4584.1488215435975,54282.9236887254,5.825037274310413,0.8269944393998372,137.3334285960816
349,998,271973,Norovirus,2017-02-01,2017-02-03,20,VA,Virginia,Chesterfield,,,,,,,,,,,41.7,1014.2252197265624,2.166666667,0.0,37.1006685,31.388751983642575,5.233333333,38.6300698118125,22879.32357560578,74087.7790231869,4.741687536509046,0.1180436829314697,784.7210592001717
350,999,271974,Norovirus,2017-02-01,2017-02-01,17,VA,Virginia,Henrico,,,,,,,,,,,44.2,1015.4,2.1,0.0,62.70781565,6.6,3.9,38.11908393562856,24456.15850355188,63922.603667541225,5.046093577417064,0.050851706233137,1378.4361911722192
351,1000,272023,Norovirus,2017-02-02,2017-02-03,14,VA,Virginia,Chesterfield,,,,,,,,,,,41.2,1014.2252197265624,2.6,0.0,35.31108991,31.388750076293945,6.45,38.630506209513385,22880.71041138616,74091.23445349807,4.741565886189525,0.1179970551130984,784.7330231569263
352,1001,272039,Norovirus,2017-02-03,2017-02-03,18,OH,Ohio,Hamilton,,,,,,,,,,,27.1,1030.1,6.3,0.0,48.331092,18.7,4.8,36.99577285185468,43942.221933991,50566.817998591374,6.304481483624083,0.0813248045650604,1986.1003179920112
